Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
NTOTH2, 10.6863578266, 6.01596526631, 0.172366523696, 1.04869328763, 20.5962009277, 0.708328803191, 5.39374861802, 10.7934240826, 15.8876839509, 20.3987211021
TEMP, 392.695462871, 280.041933427, 8.86054120653, 0.573740423683, 913.594626225, 16.0128360504, 149.293184843, 345.483950538, 608.494009459, 959.486457203
B, 12.0030168375, 7.30776426587, 0.224455751271, 0.0651963473251, 23.5463747979, 0.568336621211, 5.35594819091, 12.0360859507, 18.2058043355, 24.2410788722
A_Z, -4.22881209884e+14, 8.17580312449e+14, 8.06379039075e+13, -2.4973703979e+15, 8.06793791592e+12, -2.81227068434e+15, -3.36695485289e+14, -1.15590584031e+13, -765853166047.0, 541671960083.0
N_HI, 20.4830523305, 1.43552850788, 0.0558637046718, 18.2633802444, 22.9332990916, 18.1152844882, 19.1930199837, 20.4252570232, 21.7529115807, 22.8557200447
B_HI, 78.7862443475, 41.0673907706, 1.09261602707, 11.4648705718, 145.062628976, 11.8659862117, 43.8743928903, 76.8402900251, 116.354609624, 145.858053566
A_Z_HI, -1.2152622029, 85.3964098115, 2.32414399045, -133.353910985, 149.083057008, -141.550101777, -72.8988345041, -1.7650961877, 72.1579486285, 142.934708362
N_ZnII, 13.7841751626, 0.0666486920652, 0.00360890275307, 13.6602549688, 13.9222976407, 13.6374642767, 13.747409136, 13.7846699647, 13.823825269, 13.9098220161
B_ZnII, 42.8946275927, 4.42937027793, 0.218619171131, 33.7755077751, 50.7042753654, 34.1211946273, 40.1450638153, 42.8910695497, 45.7168384755, 51.4952386248
A_Z_ZnII, 10.1484329339, 3.98664364451, 0.166732358296, 2.51556220338, 17.7333509082, 2.63655860958, 7.75054892471, 10.0884394061, 12.5659451588, 17.9147505044
N_BIII, 10.1248305993, 5.71368674137, 0.130216582707, 0.800529238785, 19.4010705738, 0.665144271519, 5.20224033379, 10.235357347, 15.0237116237, 19.3646480358
B_BIII, 54.9826492873, 26.7487639446, 0.843839608313, 12.6232221121, 99.6835068247, 9.87461822613, 31.575073067, 55.892332692, 77.9725992358, 98.4268765473
A_Z_BIII, 1.73097655076, 57.8083971549, 1.66581096926, -88.1950706575, 99.9446557209, -93.7189903863, -47.811068149, 1.92018570833, 52.9910948032, 96.0611038997
N_CrII, 14.1812040886, 0.0523415850129, 0.00204253160764, 14.0865394018, 14.2875077699, 14.081645557, 14.1445372907, 14.1807930666, 14.2150713621, 14.2859583359
B_CrII, 32.1548527176, 3.96859189363, 0.130603609273, 24.221521773, 39.4404753648, 24.9523136388, 29.5683019495, 31.8692235427, 34.5713430684, 40.7804355453
A_Z_CrII, -2.66249941953, 3.06494826302, 0.092638795551, -8.73314114995, 3.04413861479, -8.42965648765, -4.7769589426, -2.68761682917, -0.55890199952, 3.49405293611
N_MgI, 8.01796165346, 4.2709437494, 0.211918512979, 0.85352757144, 14.0240773716, 0.36951919419, 4.22442075795, 8.33233903063, 12.2571338474, 13.9356025525
B_MgI, 53.4437913718, 26.1219297452, 0.8518601008, 8.95025384505, 95.0242416378, 10.2073424373, 31.1072488493, 53.6518050329, 75.7636410684, 97.3185100967
A_Z_MgI, 4.16900865563, 56.3469371365, 1.75478498168, -85.6971673448, 99.8415333029, -93.0999542577, -44.8453318104, 6.24281234324, 51.0231537351, 94.8887501419
N_NiIIb, 7.46844070672, 4.14120319981, 0.125805820067, 0.621616541771, 14.6045779352, 0.505554125517, 3.93004337266, 7.54919736334, 10.9332302495, 14.531555931
B_NiIIb, 54.4401855677, 26.5055193545, 0.772815299034, 9.44090708697, 95.4135086321, 10.274487837, 31.9544113522, 55.2330568419, 77.6003670937, 96.8392490546
A_Z_NiIIb, 1.41596517645, 57.3980140366, 1.7416696438, -94.5029617065, 93.2729143474, -94.5029617065, -48.596623652, 2.91452899685, 51.0930666134, 93.5868983183
