Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
a, 0.94066187101, 0.00317439582436, 0.000218753601674, 0.934581816641, 0.947679901571, 0.933085719252, 0.939127444841, 0.940684000659, 0.94266274253, 0.946492891239
sigma1, 15.2665662538, 0.580679411859, 0.0335256871064, 14.20994688, 16.2468105152, 14.2362312206, 14.8244994831, 15.2501671691, 15.7064974151, 16.4657259956
v01, -81.830839511, 0.535854002292, 0.0376045999559, -82.8893766413, -80.8743911863, -82.8532974182, -82.1929735028, -81.8856943336, -81.474794597, -80.7356459757
A1, 42.2920433177, 1.23963885305, 0.0920764001128, 40.2004576306, 44.6812984768, 40.2074822593, 41.382833639, 42.1566364709, 43.1290803977, 45.1135727392
sigma2, 16.850209912, 1.36552788242, 0.0909486068705, 14.4826486887, 19.5959179948, 13.8934714886, 15.9846003465, 16.7912439892, 17.872720687, 19.4305087623
v02, -192.450631519, 1.25301886607, 0.0918521696259, -195.100534689, -190.043524354, -195.080932879, -193.256406028, -192.423982307, -191.738221191, -189.640714668
A2, 16.2204277486, 0.908179020888, 0.0637237950219, 14.8355611201, 17.9902788869, 14.5184193897, 15.5370695275, 16.1518748963, 16.8807198606, 17.9310244946
sigma3, 21.3490810623, 0.606098161266, 0.0558241426439, 20.0858091253, 22.3179541074, 20.1052714516, 20.9860982111, 21.3845584208, 21.7910472814, 22.413770649
v03, 13.2825598379, 0.470596491305, 0.0325672756185, 12.4279619475, 14.1848646602, 12.3376434763, 12.9821490478, 13.2737788284, 13.6023093948, 14.1756049363
A3, 104.226387854, 3.11159929951, 0.289673070961, 99.7405541909, 111.973375325, 98.4406249167, 102.326431382, 103.655353058, 106.054591745, 111.142232251
sigma4, 1.37492365676, 0.341469734878, 0.0335957288453, 0.806658983283, 1.75664155662, 0.797370008293, 1.01206265438, 1.4914821991, 1.69487379984, 1.75664155662
v04, 19.8705474188, 0.658641832467, 0.0616274279877, 18.836576512, 20.7280174426, 18.836576512, 19.3488253452, 19.8574126355, 20.5873907219, 20.7280174426
A4, -9.9524113169, 0.421231162088, 0.0415606465791, -10.7560608048, -9.17440306294, -10.7560608048, -10.1736424132, -9.96092500549, -9.66424797583, -9.17440306294
Osc, 0.00208
GAMMA, 2380000.0
