Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
a, 1.00891855479, 0.00805495091797, 0.000269724091298, 0.993315030115, 1.01996145067, 0.988802935752, 1.00425481029, 1.01033477951, 1.01526106461, 1.01951896024
sigma1, 51.8651049306, 24.4955067467, 1.77998309206, 0.0566203555976, 78.736625642, 0.148580372366, 38.1496585741, 59.3390392739, 72.0573840396, 79.2219474498
v01, -153.341333968, 214.492560213, 16.9198709694, -399.921019936, 243.227276378, -398.991340246, -387.178798554, -92.742821728, -12.8017094002, 329.011964627
A1, -57.6727151177, 77.0090658426, 6.19975204943, -155.837176922, -0.0723096067395, -310.928659029, -72.9346051569, -43.0366895191, -13.4998150211, -1.09045993445
sigma2, 51.0263926216, 25.1642143681, 1.8316858068, 0.0340032075619, 78.4998739997, 0.444547915168, 35.0140645893, 59.9056091524, 71.5793445561, 79.1162828341
v02, -160.540098934, 210.395811347, 16.7462245623, -399.990472383, 193.343344023, -398.695109139, -387.320077839, -99.3185313761, -7.18180670962, 317.201119167
A2, -55.5342684634, 67.6828517905, 5.00796108106, -143.614221581, -0.0522277434921, -278.234881787, -73.3705275861, -43.7011278151, -12.6703785668, -0.991323070382
sigma3, 50.0706477813, 23.1388061456, 1.4128950199, 0.49189889876, 78.3537280445, 0.541011973101, 34.7167820906, 55.9236007143, 69.2995112018, 78.9114631689
v03, -108.166161944, 196.868304502, 14.8137916609, -399.807118025, 239.324826844, -398.072161882, -306.532368844, -54.8823095205, 1.24100275074, 325.519069122
A3, -40.6432519457, 46.8575260368, 3.14694241795, -94.8290091427, -0.0575796121783, -115.730374855, -59.8512191282, -30.0881041544, -10.000103386, -1.07829401962
sigma4, 49.2403390916, 22.9455503384, 1.42756131636, 0.102566422401, 77.9914471189, 0.61722843486, 35.1897817532, 54.1921302454, 68.1288738118, 79.054692893
v04, -93.9847151398, 180.547120671, 16.1032601182, -399.980196178, 196.084720342, -397.476336035, -227.791141568, -47.323291585, -1.02088548058, 302.678758545
A4, -43.1170586474, 51.736403527, 3.22974977163, -100.432710895, -0.0261615970349, -183.177759348, -58.1241725172, -32.7823883595, -10.6041674891, -0.927885305043
Osc, 0.153
GAMMA, 508800000.0
