Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
a, 0.992168645932, 0.00775191228809, 0.000524278897667, 0.980080247818, 1.0056754896, 0.980431676531, 0.985724327749, 0.991681642965, 0.997706216507, 1.0081199489
sigma1, 56.2580323296, 6.423721684, 0.52621248137, 44.9184109728, 67.6757471527, 45.1004810206, 51.5416057344, 56.6463298747, 60.5368537356, 68.1061991594
v01, -326.498230388, 4.85647517489, 0.324738852176, -334.841292888, -315.875155794, -335.775448751, -329.765894112, -326.389225285, -323.631908569, -315.935366603
A1, -220.815663132, 18.1853989168, 1.4556979291, -252.570358778, -183.729232405, -259.066524149, -232.837095633, -221.0111467, -207.191670714, -185.304892585
sigma2, 34.9832190762, 9.41511542066, 0.766964780012, 16.4221189785, 51.7978781374, 16.8762404343, 28.9360033347, 34.8895398516, 41.2028124022, 52.7830663536
v02, 218.775519973, 28.8668024357, 2.69179560948, 188.94103409, 252.491474773, 112.022892741, 211.18274209, 224.804730952, 233.007849579, 248.312718903
A2, -92.2024150247, 47.020650483, 4.63582332885, -199.660598238, -15.7988665919, -199.660598238, -115.374034774, -81.5342563718, -58.4146643274, -15.7988665919
sigma3, 29.2637195423, 4.48111960268, 0.3848696498, 19.5057237893, 37.0403848944, 19.1832044685, 27.0775570247, 29.4919419397, 32.2680017716, 36.8739384272
v03, 37.8150740194, 4.46592443919, 0.369320081098, 29.4178746022, 45.8680669603, 29.4493031612, 34.8616888304, 37.8767084446, 40.6994118927, 46.3213385311
A3, -126.448420081, 32.0132729935, 3.06376888952, -176.58202079, -52.8059093129, -183.976589175, -147.356981342, -132.990899083, -110.196353125, -55.6076303283
sigma4, 53.0424324454, 9.40231183736, 0.912928631288, 32.113621281, 69.0384469115, 32.113621281, 47.9692910936, 52.8602647941, 59.8475153471, 69.2485833994
v04, 128.44293626, 13.0333822594, 1.27364073149, 103.47056504, 152.798883491, 101.13394873, 119.742741298, 130.168135657, 136.923922732, 152.529191768
A4, -277.899623119, 60.028717248, 5.89284659655, -370.886568858, -137.591782584, -370.886568858, -321.310998075, -280.282643235, -252.060102956, -135.022779296
Osc, 0.05399224
GAMMA, 243400000.0
