Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
a, 5.84125082448e-17, 2.20680892899e-19, 8.5701626952e-21, 5.79835792498e-17, 5.88544587415e-17, 5.79936809224e-17, 5.82453981711e-17, 5.84073272648e-17, 5.85437305347e-17, 5.89104633268e-17
a1, -8.86046907518e-23, 4.52306266518e-22, 4.39664112403e-23, -3.00160497334e-22, 8.18042024721e-23, -2.12286392459e-21, 0.0, 0.0, 0.0, 8.18042024721e-23
a2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
v01, 21.4245657957, 0.623303672081, 0.0263091750501, 20.2688712315, 22.6350933568, 20.2320886357, 21.009041154, 21.4115111909, 21.8578991903, 22.6186881178
b1, 12.2669130769, 0.542125593406, 0.0235372480149, 11.2624105001, 12.9994972694, 11.1124954353, 11.8871677944, 12.3984705693, 12.7182535146, 12.9750184217
N1, 14.2120623535, 0.0205132085059, 0.000800677955224, 14.1698606716, 14.2523289435, 14.1702898515, 14.1987864092, 14.2132400835, 14.2244971876, 14.253313644
v02, -27.7047488464, 2.20212942308, 0.0846676638576, -31.5137590942, -24.1263729455, -31.7099604545, -29.4568479369, -27.6410926923, -25.8416757476, -24.2631340924
b2, 19.1090625204, 2.07555355108, 0.0982552558029, 14.9676068373, 21.9911778562, 14.6302025938, 17.6900137356, 19.4786115522, 20.8610592877, 21.8752331026
N2, 13.3950676791, 0.0718518482545, 0.0033120114926, 13.2460497096, 13.5195458822, 13.2460497096, 13.3477575668, 13.3962736361, 13.4478760348, 13.5195458822
Osc, 0.03296636
GAMMA, 329400000.0
