Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
a, 0.988130760086, 0.00658765473662, 0.000610424009862, 0.980995946154, 1.00220643925, 0.980997424704, 0.982787504659, 0.986560800126, 0.990835280712, 1.00607100765
sigma1, 14.249633562, 1.33634936492, 0.115012305007, 11.8650607969, 16.9125517243, 11.8650607969, 13.3058182766, 14.1259261425, 15.2116271759, 16.9547155389
v01, 102.744316294, 1.31182712089, 0.104735019767, 100.476460166, 105.349392938, 100.072192194, 101.866784889, 102.788503757, 103.645097483, 105.040296203
A1, -32.0732314708, 3.10176130571, 0.28371221127, -37.2451106206, -25.5178403504, -38.5847016288, -34.4040988711, -32.0102516217, -29.7440812475, -26.5390739504
sigma2, 17.4674552496, 4.59903806169, 0.45493643928, 13.6607993874, 29.1359880819, 13.8225143724, 14.7944433305, 15.6059825937, 17.4106453866, 33.0701624927
v02, -70.558453282, 2.55545406125, 0.248170610815, -75.847263078, -67.9122027586, -77.32770998, -71.4252433401, -69.9937763132, -68.680790862, -67.9122027586
A2, -60.2632447154, 14.401337622, 1.43279011625, -79.9026713534, -32.5960819854, -79.5964517705, -70.884133744, -65.4386829973, -53.2838427734, -29.2963657944
sigma3, 15.5779615884, 0.56399400441, 0.0516784933368, 14.5559192528, 16.6736313213, 14.5592437313, 15.2008819203, 15.537494618, 15.9935439805, 16.8025707439
v03, -5.26348603742, 0.825249790793, 0.0765495231413, -6.6949695356, -3.72456945384, -6.7885248347, -5.81118878456, -5.32315339337, -4.62911547888, -3.76007726078
A3, -99.871569621, 4.39328735492, 0.426050324984, -108.210723721, -92.8559278756, -108.210723721, -103.418351699, -99.5268313963, -97.008641885, -92.0315210885
sigma4, 19.5244436749, 1.52327068722, 0.147725076937, 17.3791939327, 22.4259613177, 17.3791939327, 18.3294631803, 18.9750461557, 20.9353142945, 22.4259613177
v04, 42.3464607939, 1.1650368479, 0.103211131685, 40.2658458137, 44.7657931006, 40.030014224, 41.5890687779, 42.3749132438, 43.1139605153, 44.7026116631
A4, -77.2435018392, 5.35518789515, 0.512020945562, -86.5945118164, -69.0077664382, -87.0452968693, -81.5679238014, -76.8342099559, -72.5286056788, -69.2356640004
sigma5, 15.8017768966, 4.37859553938, 0.435568895574, 10.7995526864, 23.9480554747, 10.9558447666, 12.7330371221, 13.5167702187, 18.7106283451, 24.6388757329
v05, -94.7585190345, 6.40739979022, 0.638214630925, -101.410298922, -81.9211608164, -101.289995988, -99.2268395334, -97.5827091129, -92.2968273103, -81.123938148
A5, -57.8204486781, 18.7642501005, 1.87047421462, -96.6880892133, -37.5229747132, -95.5439599228, -65.6906578994, -49.5617423723, -45.1051249831, -35.8857821934
Osc, 0.00208
GAMMA, 2380000.0
