Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
a, 1.00193254846, 0.00299595188157, 0.000196308116268, 0.995871647139, 1.00749648538, 0.995918755374, 0.999873469862, 1.00195479476, 1.00402503209, 1.00786368218
v01, -66.9542844297, 0.847770265207, 0.0637565646656, -68.6815354305, -65.2525147147, -68.6204864141, -67.5284987836, -66.9909157616, -66.3923716732, -65.1177812635
b1, 17.5924769882, 0.90681949312, 0.0820389597548, 16.0492250267, 19.4991755464, 16.0087887715, 16.9953690162, 17.4392911869, 18.2193869328, 19.4893864629
N1, 15.8213146477, 0.115359251625, 0.0108019179814, 15.5862121642, 16.0046862747, 15.5459398392, 15.7456934208, 15.8380260233, 15.9088900888, 15.9922273719
v02, 36.9682379599, 2.42848769392, 0.166924351378, 32.1372573252, 41.6848992081, 32.0096761441, 35.4100433839, 37.0252886792, 38.5849776415, 41.6164711669
b2, 28.6332756712, 4.16031704489, 0.272805747341, 20.7643267844, 36.951392416, 20.4531170001, 25.7283897264, 28.7066410336, 31.3323461023, 36.8999030939
N2, 13.1091310277, 0.0489142805972, 0.0041884852697, 13.0154937353, 13.1988592503, 13.0171072715, 13.074951463, 13.1091198756, 13.1459467953, 13.2012334355
v03, -149.333963074, 3.30052250783, 0.247261519654, -155.091910145, -142.158831865, -154.690353862, -151.502386805, -149.752419225, -147.708679836, -140.661199377
b3, 14.4586594828, 6.61872537061, 0.514396731708, 5.02462289926, 26.5326114252, 5.1311977952, 8.8607707602, 13.9010231796, 19.0728762145, 28.9584356561
N3, 13.0036919941, 0.100835931946, 0.00828501748549, 12.8219404154, 13.1860736562, 12.8522929288, 12.9404718474, 12.9933754078, 13.0501563142, 13.2641358013
Osc, 0.513
GAMMA, 880000000.0
