Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
a, 1.01585736425, 0.00317504043586, 0.000273263810707, 1.00958044818, 1.01970165993, 1.00859911234, 1.01429972789, 1.01630213134, 1.01839482427, 1.01966268697
sigma1, 13.4290316481, 0.866569508473, 0.0776829156938, 12.0211052902, 15.1507416414, 11.8653827345, 12.9739619999, 13.2851001215, 13.9456566263, 15.1507416414
v01, 66.204669224, 1.02809851802, 0.0885165593575, 64.7006759984, 68.3416744368, 64.4476670118, 65.5786539294, 66.292679593, 66.8187897162, 68.0996374118
A1, -63.9404547618, 4.57485359602, 0.414163248498, -73.9787771549, -57.5185092942, -72.4377324844, -67.5115658006, -64.5549488213, -59.6705848379, -55.3177200694
sigma2, 29.6604490562, 28.3725831746, 2.74885613203, 0.0162181918858, 75.3655395205, 0.0162181918858, 0.503919206249, 27.4125792671, 56.1373373059, 77.2075425118
v02, 81.7424192228, 77.2809908758, 7.27460276466, -41.4471649737, 248.931475091, -81.086695724, 28.0605312048, 83.6157492477, 131.82481856, 240.671297915
A2, -122.520552767, 173.833121999, 16.7539782834, -505.26295034, -0.245479499335, -533.08538511, -223.270357522, -17.0877097824, -6.73118800491, -0.274920800556
sigma3, 15.2575775199, 0.901982658697, 0.0804448810118, 13.428484152, 16.8858934194, 12.9910369521, 14.7302017098, 15.229846863, 15.9389057527, 16.8271283485
v03, -3.19952954177, 0.725073249091, 0.0567367338342, -4.47557271259, -1.96717616189, -4.57093748483, -3.69838120262, -3.22368191343, -2.75821606595, -1.96717616189
A3, -91.9506997886, 5.57137020237, 0.528169392285, -102.068288004, -81.9139000539, -102.068288004, -95.6300674292, -92.3250345429, -88.454740058, -77.7854767404
Osc, 0.00208
GAMMA, 2380000.0
