Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
NTOTH2, 20.7320582721, 0.0363251909156, 0.000974277869611, 20.6608307282, 20.8043552117, 20.6610495011, 20.7079398329, 20.7330054443, 20.7561994835, 20.8046928237
TEMP, 150.149219243, 7.43386702827, 0.177367697165, 135.289962253, 164.403514558, 136.179217583, 145.310080041, 149.955509223, 154.739552958, 165.480367127
B, 1.26856178457, 0.746405995886, 0.0467333934412, 0.0585026356397, 2.66375604739, 0.0938858601977, 0.707465711596, 1.1878551284, 1.80169743449, 2.78575733957
A_Z, 5.05287902983, 1.34556323238, 0.0838899998313, 2.73699150025, 7.72571780252, 2.76765476048, 4.07858228087, 4.98177104259, 5.98967294656, 7.79476197295
N_HI, 22.0158487107, 0.032100254618, 0.00085620015124, 21.9486472725, 22.0499289343, 21.9278252407, 22.0036341165, 22.0254882817, 22.039188089, 22.049066739
B_HI, 19.8510016911, 11.5080476043, 0.155616223344, 0.00964339404326, 37.8864934274, 0.992547009209, 9.7050885591, 19.9247574935, 29.8698037617, 38.9886928533
A_Z_HI, 17.7865397882, 55.7556359054, 1.02548103854, -81.7798411977, 99.9840366282, -91.0157788102, -26.505637663, 26.1338626181, 65.5757280725, 96.731331164
N_FeII, 15.5347353948, 0.0625577464966, 0.00170791429126, 15.4079732795, 15.5999024429, 15.3698569998, 15.5073726855, 15.5538803882, 15.5813815411, 15.5983440807
B_FeII, 18.7856925414, 1.12668677017, 0.0270834835181, 16.5023146817, 19.9995076395, 15.7735956194, 18.2817835915, 19.1088388841, 19.6151417007, 19.9710604511
A_Z_FeII, -2.44240866003, 11.5348427523, 0.187670714512, -21.9719141147, 21.0943704522, -22.2699730757, -11.3173714828, -3.41803293954, 6.04891607553, 20.866023205
N_FeIIa, 13.3002527392, 0.172437253139, 0.00366744903737, 13.0110203056, 13.5758328676, 13.0157709738, 13.15522531, 13.2973983589, 13.4477977508, 13.5836066715
B_FeIIa, 10.0346027582, 5.72864344947, 0.0902903200971, 0.198767034093, 19.1309496435, 0.434495115135, 5.03912329094, 10.1012406146, 14.9403186598, 19.4680506737
A_Z_FeIIa, 1.28604079677, 54.0935837672, 0.708355030708, -87.7666230187, 98.5309602204, -93.5066397834, -44.1627274021, 4.85139707617, 42.4426293835, 94.1686032849
N_FeIIb, 13.1310970006, 0.176185951067, 0.00585250848238, 12.8354579125, 13.3988220136, 12.8188488236, 12.9816475202, 13.1430819284, 13.2867314165, 13.3911456758
B_FeIIb, 8.70231172522, 6.28515929047, 0.283595267786, 0.0139026580312, 18.7857663366, 0.0441617777427, 2.69489351997, 8.47397563679, 14.1484009401, 19.3983568385
A_Z_FeIIb, 4.60040618462, 57.5204760228, 1.65518489762, -90.4703732627, 98.3148110015, -94.3664818977, -41.0797014264, 4.21448927554, 53.5220632414, 97.8916718849
N_ZnII, 13.4518038701, 0.201027197571, 0.00375281001684, 13.1383238694, 13.7991104147, 13.1229253244, 13.2836507427, 13.4458635929, 13.6249673517, 13.7856511331
B_ZnII, 10.0122051534, 5.74807962217, 0.0772467176283, 0.587720983545, 19.5168901611, 0.518356413556, 5.12346808579, 9.97593250173, 14.9724260505, 19.4667564437
A_Z_ZnII, 1.84839206933, 57.7493490547, 0.843023388864, -88.9846309318, 99.9063227874, -94.4807356525, -47.8790498323, 3.05490161788, 51.5757156096, 96.2033082462
