Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
a, 1.00682696073, 0.00926239539387, 0.000286815657002, 0.988952125429, 1.01996578104, 0.985459643, 1.00103811658, 1.0083254658, 1.01438321655, 1.01936626995
sigma1, 25.0117886863, 19.6818614207, 0.862456586575, 0.00453154539426, 67.8594545456, 0.170142423964, 10.0567676982, 19.4006559974, 34.5342574795, 74.324649118
v01, -21.7644571326, 2.75098197555, 0.081440031325, -26.276891257, -17.0438516032, -26.6078879816, -23.9427224512, -21.8425570474, -19.447147699, -17.193692852
A1, -50.4570239559, 70.0812209584, 5.88295056048, -128.369209549, -0.081866922033, -278.745818095, -55.4887101431, -32.5421210831, -18.5159162172, -2.48684859611
sigma2, 41.5885446369, 9.74356997818, 0.63242783838, 16.9513507174, 59.9963204845, 15.1554109778, 37.6798181554, 42.679848567, 46.7679298651, 58.8058166379
v02, 22.6571911107, 2.78871973571, 0.0938664923468, 17.8438178625, 26.9744639996, 17.4489419873, 20.4040208711, 22.9520426736, 25.0473814709, 26.7814565066
A2, -244.908169949, 100.685402103, 9.31433569718, -381.511585971, -27.7763423852, -381.151521375, -325.073238923, -268.963078237, -186.046896614, -25.9374826285
sigma3, 48.6510725732, 15.9058870119, 0.60734248586, 17.70745588, 79.9786152894, 11.8391603171, 39.7710381241, 49.5443020956, 59.6474671179, 76.9214611038
v03, 55.1111447045, 46.8079480286, 2.2896418713, -29.8167841762, 139.756637437, -77.8501412361, 34.7032921146, 54.0114514898, 83.838501311, 136.48174135
A3, -104.61865125, 86.9789440265, 7.89966709275, -279.874489561, -0.0599805220888, -313.745760737, -154.130753802, -82.0631640002, -34.6947592891, -1.98197836963
Osc, 0.501
GAMMA, 407000000.0
