Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
a, 0.9035941474, 0.00441778261579, 0.000133139615948, 0.895301772122, 0.91231689797, 0.895003591108, 0.900742229427, 0.903562389994, 0.90642984225, 0.9122374375
v01, 29.9383443275, 0.286891732166, 0.00825896542562, 29.4592411643, 30.3998724179, 29.4321093872, 29.699346138, 29.9625953431, 30.1815810547, 30.3868772616
b1, 13.1694914101, 2.57954625621, 0.090595253762, 10.2783732009, 18.2064082616, 10.376348924, 11.2435483404, 12.4599010267, 14.3134682992, 19.6152905414
N1, 14.6098932021, 0.097818110258, 0.00274272535042, 14.4220941508, 14.7890010145, 14.3966107045, 14.5535684817, 14.6173465502, 14.6772145413, 14.7778820969
v02, -38.8849542371, 0.279408785756, 0.00712285106464, -39.299909935, -38.3954325194, -39.2879705487, -39.1325891492, -38.910487845, -38.6685619527, -38.3482237139
b2, 42.7999248323, 5.82025426248, 0.156043209606, 32.3308720272, 54.6759636988, 32.4894882117, 38.8693900799, 42.4437649305, 46.5553181668, 55.0384814827
N2, 14.8677602076, 0.0841249837652, 0.00239592604919, 14.6781694839, 15.0066468132, 14.6848838809, 14.8117309268, 14.8746355341, 14.9284550492, 15.0142241252
v03, -244.79258735, 0.288345963743, 0.00803248866803, -245.256657169, -244.30529984, -245.275414756, -245.031099784, -244.791807152, -244.548205808, -244.317742573
b3, 52.8060558611, 26.5821344282, 0.80276203942, 10.6647302308, 95.6938525131, 12.2018293574, 28.3080962459, 52.3353068496, 75.3407117476, 97.7700305981
N3, 6.11000830767, 4.32774210486, 0.147367823351, 0.355065673951, 14.4019570265, 0.22819056806, 2.321179978, 5.29181388184, 9.44422830654, 14.3914634978
Osc, 0.00218568
GAMMA, 311000000.0
