Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
a, 1.01224330663, 0.00421286125776, 0.000238926967497, 1.00465589041, 1.02100474201, 1.00409249173, 1.00936006792, 1.01211555646, 1.01508953585, 1.02061403094
v01, -64.5807931749, 0.504329956587, 0.0256257180129, -65.4923021464, -63.5778591636, -65.517136668, -64.9395666917, -64.56773294, -64.223375223, -63.5958642451
b1, 13.9317555367, 0.831623601213, 0.0700316095738, 12.1054868942, 15.3651356269, 12.014339553, 13.421165935, 14.0401660848, 14.5162005407, 15.3314093122
N1, 16.12743171, 0.0602036715104, 0.0051699551106, 16.0312757265, 16.2605563056, 16.0028681036, 16.0868233867, 16.1250840753, 16.1722423095, 16.2428862998
v02, 44.0870921581, 0.922794372083, 0.0385773865549, 42.2722060425, 44.9993787847, 41.6283416876, 43.7484492781, 44.3698323316, 44.7385214336, 44.9777844123
b2, 31.1092707432, 6.32355093567, 0.292167481808, 19.5780195146, 44.4868354834, 18.7610629179, 26.9959976961, 30.9764408648, 35.2502578947, 43.9942572239
N2, 13.1215255516, 0.0531350917226, 0.00341970839276, 13.0178068739, 13.2221176335, 13.0122196954, 13.0848616617, 13.1239693667, 13.1590328302, 13.2184672613
v03, -141.628399232, 1.36555729175, 0.0557284723416, -144.473453935, -140.000077168, -145.064372903, -142.350531226, -141.299370042, -140.526849095, -140.042465184
b3, 11.0402075983, 4.30079201864, 0.161247838222, 3.08171562534, 18.9489047142, 3.32242937482, 7.8516511861, 11.0223969239, 14.0588643303, 19.2424207751
N3, 13.095707865, 0.0814310878461, 0.00518712293389, 12.9130810623, 13.2313469982, 12.9288429021, 13.046472469, 13.0990298657, 13.1434951363, 13.2603755308
Osc, 0.254
GAMMA, 862000000.0
