Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
a, 1.018371361, 0.00218695682348, 7.27064670559e-05, 1.01408380413, 1.02276354282, 1.01405498797, 1.01692640908, 1.01836405276, 1.01978448327, 1.02276354282
v01, 56.9796814878, 0.236300202409, 0.00621176101809, 56.4909488651, 57.4270277341, 56.5189538712, 56.8213003932, 56.9802874116, 57.1339627075, 57.4654496759
b1, 15.2014681864, 0.493540030915, 0.022593012316, 14.2090861766, 16.0892361529, 14.209577583, 14.8696430686, 15.2031545729, 15.5458635435, 16.1102493559
N1, 14.5398932875, 0.0134457856509, 0.000579804412863, 14.5133023525, 14.5649290774, 14.515057256, 14.5304123869, 14.5393601933, 14.5488546431, 14.5676861427
v02, -15.5904001432, 0.379600212204, 0.0109732836027, -16.2984877632, -14.8326976027, -16.3378235578, -15.8531808247, -15.5877312968, -15.3300438135, -14.8571569412
b2, 19.2174442669, 0.829343900875, 0.0260957320093, 17.6867179224, 20.9247841395, 17.5924128553, 18.6513200953, 19.2267717462, 19.7616308321, 20.8550021947
N2, 14.2087676983, 0.00817742424958, 0.000219069642443, 14.1932610598, 14.2246387115, 14.1925231146, 14.2037302744, 14.2088729356, 14.2142650735, 14.2241657988
v03, -131.80166005, 1.15732281773, 0.0357273769112, -134.025548841, -129.46637139, -134.078235988, -132.565092286, -131.777350205, -131.058847215, -129.484892617
b3, 21.0327026972, 2.52037074762, 0.0985055307069, 16.2004797445, 25.9679545202, 16.3843001649, 19.2379167875, 20.9507645116, 22.6676112136, 26.2809712591
N3, 13.6840539527, 0.0247128933872, 0.000955936880134, 13.6333986179, 13.7315670412, 13.6345778515, 13.6673845835, 13.6847401171, 13.6997123198, 13.733385383
Osc, 0.03296636
GAMMA, 329400000.0
