Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
a, 3.37589595707e-16, 6.95428540527e-19, 3.97370175046e-20, 3.36132860805e-16, 3.38860131844e-16, 3.36168033498e-16, 3.37137045614e-16, 3.37597464758e-16, 3.38075867586e-16, 3.38931235042e-16
a1, -8.72263007306e-21, 7.58806356397e-21, 7.57733032763e-22, -1.61405685186e-20, 0.0, -1.90401053994e-20, -1.61405685186e-20, -1.22431844212e-20, 0.0, 0.0
a2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
v01, -27.3579075509, 0.262619619758, 0.0154881464305, -27.8294699234, -26.8063887117, -27.8880084953, -27.5477479894, -27.3596718859, -27.1817889546, -26.8162541436
b1, 20.8550797365, 0.637767681616, 0.0553653671458, 20.0041978874, 22.0468547531, 20.0406347119, 20.3455233805, 20.7329944812, 21.2632413323, 22.4193710814
N1, 14.25492274, 0.0188490306582, 0.00141547658515, 14.2212916383, 14.2937151027, 14.220901495, 14.241526111, 14.2542519825, 14.2671689565, 14.2937151027
v02, -32.4533593537, 2.65606000285, 0.198424064638, -36.8295954775, -26.4635637696, -37.0576899852, -34.325623614, -32.7263015478, -30.7495590207, -26.6817769235
b2, 88.6503074526, 6.56824274818, 0.498454763538, 77.640964168, 99.9750400993, 76.4058971792, 83.4783596913, 89.2088866315, 94.116473144, 99.1171672333
N2, 13.5718611622, 0.0246592403855, 0.00194838751568, 13.527602276, 13.6203525332, 13.5141273448, 13.5558817101, 13.5741847698, 13.5899153385, 13.6116708845
Osc, 0.254
GAMMA, 862000000.0
