Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
NTOTH2, 16.6608531172, 3.14097172538, 0.628194345076, 10.2876715469, 20.6149012939, 10.2876715469, 13.2553435034, 17.6053859993, 19.4137611593, 20.8489228529
TEMP, 248.292052976, 138.999423057, 27.7998846114, 33.3460757435, 533.069526585, 14.0507743601, 135.621710882, 216.760274639, 316.071910401, 533.069526585
B, 2.61884501294, 1.44903018204, 0.289806036408, 0.609293235116, 6.06168672969, 0.0657583209317, 1.50353439206, 2.36173181192, 3.23529272482, 6.06168672969
A_Z, 5.35123827483, 2.56775943284, 0.513551886568, 1.69994788853, 10.1197911508, 0.694276965351, 3.80813347437, 5.09475189275, 7.55064779175, 10.1197911508
N_HI, 21.7501489583, 3.5527136788e-15, 7.1054273576e-16, 21.7501489583, 21.7501489583, 21.7501489583, 21.7501489583, 21.7501489583, 21.7501489583, 21.7501489583
B_HI, 38.059408312, 20.9196727762, 4.18393455525, 13.5001495719, 83.2138426503, 9.63492476417, 27.4027600091, 36.3817040639, 54.7529551624, 83.2138426503
A_Z_HI, -10.1579703172, 25.1067531698, 5.02135063395, -47.7087084634, 31.9729115764, -52.2142099074, -29.563513428, -9.30296937553, 9.39529267933, 31.9729115764
N_NV, 5.59855066232, 2.94378909954, 0.588757819908, 0.00322553327645, 7.89196520814, 0.00322553327645, 1.93560331197, 6.71158992051, 7.89196520814, 11.9372194498
B_NV, 56.8271723364, 31.9949889484, 6.39899778967, 8.41602167325, 96.2755582104, 8.41602167325, 30.88949839, 58.280587371, 91.8732848238, 97.5644076921
A_Z_NV, 13.2316957276, 1.86591141535, 0.37318228307, 10.3088287098, 16.3846651092, 9.75435537339, 11.7096523016, 13.5837805547, 14.2426268261, 16.3846651092
N_FeII, 8.77991484248, 2.9585080293, 0.59170160586, 4.1809490097, 13.2110835296, 4.1809490097, 5.8148751272, 10.4566384017, 10.4566384017, 13.2110835296
B_FeII, 34.0362461756, 18.7588189836, 3.75176379672, 9.36365026383, 64.7353787468, 9.36365026383, 12.9429634337, 34.2920664194, 45.0381559387, 75.1437425474
A_Z_FeII, 11.1213675441, 1.58796446619, 0.317592893239, 8.75830869777, 13.43089125, 8.75830869777, 9.87502266733, 11.0771328805, 12.0925678818, 14.8309621181
N_SiII, 17.4824678564, 0.0, 0.0, 17.4824678564, 17.4824678564, 17.4824678564, 17.4824678564, 17.4824678564, 17.4824678564, 17.4824678564
B_SiII, 23.9648634137, 0.0, 0.0, 23.9648634137, 23.9648634137, 23.9648634137, 23.9648634137, 23.9648634137, 23.9648634137, 23.9648634137
A_Z_SiII, -29.1869702973, 3.00604871677, 0.601209743354, -32.876728605, -24.2385510878, -32.876728605, -32.6853140483, -29.5499664329, -26.9432023087, -22.6650501219
N_SiIIa, 14.1410460913, 0.0, 0.0, 14.1410460913, 14.1410460913, 14.1410460913, 14.1410460913, 14.1410460913, 14.1410460913, 14.1410460913
B_SiIIa, 51.3235996522, 1.16901033733, 0.233802067466, 47.982996734, 52.3183916729, 47.982996734, 51.4907718103, 51.4907718103, 52.3183916729, 52.3183916729
A_Z_SiIIa, -36.4429002754, 2.3023942389, 0.46047884778, -40.6123917948, -32.7226434067, -41.7396468924, -38.307131053, -36.0417044989, -35.1459441401, -32.7226434067
