Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
a, 0.935846658319, 0.00306876023228, 0.000247128914442, 0.929719893918, 0.9407757771, 0.930362205744, 0.933798346567, 0.935277831774, 0.938040463618, 0.942278454971
sigma1, 29.966721154, 1.09552665819, 0.0743949983442, 28.1920505044, 32.4782737809, 28.1415874055, 29.1769447574, 29.8655969418, 30.6047250015, 32.4753158637
v01, 11.8632941572, 0.706002662072, 0.0545590590834, 10.2940265565, 13.1428421882, 10.326781464, 11.4757036946, 11.8750948539, 12.1266510468, 13.3592799206
A1, 67.8962991307, 1.70161598267, 0.133943505544, 64.9665427242, 71.3980522279, 64.9665427242, 66.7356010796, 67.9883928247, 68.8354499793, 71.5375061793
sigma2, 39.3889569239, 0.852510484615, 0.0780704136001, 37.9769538345, 41.0236154255, 37.9769538345, 38.7420571647, 39.2787957495, 39.9634633703, 41.1177001745
v02, -124.381896204, 0.898001542245, 0.0827205677989, -126.25785122, -122.945530371, -126.25785122, -125.04189373, -124.27910855, -123.683976818, -122.900755901
A2, 135.04368466, 3.87717976965, 0.379913352872, 127.892852646, 143.810614562, 128.101252015, 132.710367874, 134.402101694, 136.972546578, 144.632463136
sigma3, -22.3965963378, 0.423368920269, 0.0372324041768, -23.1987587176, -21.5941712543, -23.1987587176, -22.661918164, -22.403762667, -22.0570048425, -21.5941712543
v03, -134.019506089, 0.677286768141, 0.063886823221, -135.125960446, -132.62932843, -135.290757046, -134.529440454, -133.977783595, -133.615007144, -132.735575345
A3, 85.3279924158, 3.96422411431, 0.39156579874, 78.6457052106, 93.6764194772, 78.6457052106, 82.4154461633, 85.3687389589, 87.9198225163, 93.6764194772
Osc, 0.00208
GAMMA, 2380000.0
