Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
a, 0.99951584286, 0.0116825956997, 0.000765617108377, 0.982578889565, 1.01999617662, 0.981132690287, 0.989708752479, 0.997886764298, 1.01008680472, 1.01977551663
sigma1, 23.4449111402, 3.26682705723, 0.30152202266, 16.9324098336, 29.1399073375, 17.0187256329, 21.1962308152, 23.5065307453, 25.5559218935, 29.6714252404
v01, -24.4660958321, 7.40896078509, 0.718087900914, -39.1926254423, -12.0984738926, -37.6824843906, -30.7851360778, -23.7828935558, -19.5789551058, -9.89590561345
A1, 88.4486122239, 25.3754938842, 2.49624514883, 46.1676187756, 139.398931465, 48.921887114, 66.0286551954, 89.5423392026, 102.709108437, 144.941838088
sigma2, 15.954052012, 0.728528015804, 0.0569881440289, 14.6567255979, 17.3325083477, 14.6718573848, 15.4834705713, 15.8953654535, 16.4358848628, 17.354757492
v02, 70.9157498991, 0.670859734921, 0.0475911713401, 69.7910494238, 72.2447395499, 69.6418894226, 70.443822866, 70.9280077614, 71.3805855058, 72.2331650495
A2, 170.421943187, 6.32232422243, 0.451067141293, 159.023022149, 182.859129361, 159.023022149, 165.875024461, 169.956250417, 174.776801135, 182.859129361
sigma3, 15.158081433, 1.0451853032, 0.0984920749403, 12.9297555554, 16.9849458163, 12.9638443183, 14.3930686209, 15.1738345602, 15.8594790817, 17.2363441668
v03, 12.0320908481, 0.938335584854, 0.0846926675967, 10.1110431262, 13.5362881373, 10.1244706136, 11.4422425144, 12.0851298148, 12.6500288839, 13.5890930562
A3, 265.956031309, 26.5862872468, 2.52903061888, 215.834663915, 310.481361238, 206.226897524, 248.795714625, 265.484163407, 288.038460832, 308.206517522
Osc, 1.18
GAMMA, 2950000000.0
