Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
a, 0.992236990233, 0.00744731062118, 0.00052974631629, 0.980815725904, 1.00545097976, 0.981054600307, 0.986225892428, 0.991447315012, 0.997920059909, 1.00599055447
sigma1, 55.2569595435, 6.19185540264, 0.494515523142, 44.2236633356, 66.7338413556, 44.6571829141, 50.9025175813, 55.3924524075, 59.3860661397, 67.4767667596
v01, -326.80634538, 5.05490177963, 0.344378504525, -335.180542852, -316.204453617, -335.225759911, -330.058625453, -327.11204997, -323.542473941, -316.204453617
A1, -218.062862213, 17.9921313348, 1.43838096569, -251.289612603, -185.692814323, -251.236170409, -231.476493851, -218.062048422, -205.067898548, -184.40620329
sigma2, 74.3377430032, 3.17192579459, 0.235559949331, 68.8428222914, 79.98267081, 67.6254531572, 72.2822100697, 74.7528079595, 76.7453652912, 79.3306743763
v02, 140.436447782, 4.89899094336, 0.400625613711, 130.877574482, 149.945373694, 130.594750444, 137.26251148, 139.860188267, 143.985698326, 149.945373694
A2, -408.488334912, 19.7924768386, 1.58042854134, -445.252939942, -372.668188452, -444.785920962, -422.175173525, -407.603852139, -395.089422152, -372.104698511
sigma3, 26.3602084641, 3.70157767951, 0.272147995556, 20.0615467863, 34.6004126402, 19.388942633, 23.6782250922, 26.1510328874, 28.6643293037, 34.4734851806
v03, 37.1984788254, 3.03587243089, 0.186643776609, 31.5839245418, 43.1084627492, 31.6285463915, 35.0693170583, 37.0595575283, 39.4908962165, 43.2198131122
A3, -90.246478958, 16.299237781, 1.4292463289, -121.748878462, -61.0673229152, -124.820118246, -99.8518578746, -88.2796447548, -79.1769090221, -62.158788539
Osc, 0.05399224
GAMMA, 243400000.0
