Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
a, 0.934757954776, 0.00254381692019, 6.40094992669e-05, 0.929754279123, 0.939914193451, 0.929697916848, 0.93306698279, 0.934795069425, 0.936498164029, 0.939888859561
sigma1, 4.56189785656, 0.381564361833, 0.0267094069599, 3.85307353593, 5.25825326576, 3.82031752659, 4.28632543182, 4.57514046698, 4.84464610717, 5.24396481559
v01, -7.11527318228, 0.547601726531, 0.0266386340935, -8.23634127723, -6.14218134911, -8.27188353611, -7.4742652975, -7.07821341362, -6.72023082221, -6.15623140499
A1, 99.5391961802, 7.0455834022, 0.17435147845, 85.8736367845, 112.674574087, 86.2540451741, 94.7698163994, 99.4102982478, 104.560988895, 113.274121062
sigma2, 16.4604431155, 0.610393578771, 0.0178262448162, 15.3158222976, 17.6919437807, 15.2917236758, 16.0538286455, 16.4642594848, 16.8644614674, 17.6819402898
v02, -80.7844556484, 0.587241080766, 0.01678051284, -81.936859293, -79.6455078679, -81.9314233698, -81.1776747945, -80.7839097242, -80.3857484469, -79.6392845739
A2, 42.917261935, 1.19280739115, 0.02673628556, 40.465494926, 45.1099003638, 40.6150294471, 42.1045956441, 42.9027579485, 43.7170367602, 45.2935163387
sigma3, 14.1818213197, 0.179985007944, 0.00374359612356, 13.8119382742, 14.5175593917, 13.8252798693, 14.0589058081, 14.182549809, 14.3056974285, 14.5454968078
v03, -191.618374507, 1.20941305811, 0.0229134986412, -193.947869178, -189.228952213, -193.984988529, -192.42801718, -191.622019659, -190.842005637, -189.247972383
A3, 15.0707674155, 0.776554546804, 0.0188216403116, 13.5599710575, 16.6471601783, 13.4525836011, 14.5527368936, 15.0831103189, 15.6062792847, 16.5739045528
sigma4, 24.0915464909, 2.55097393726, 0.183035626026, 19.0973116636, 28.7468062809, 19.1425239731, 22.2231416123, 24.1958625014, 25.8895389095, 28.802637027
v04, 31.2750376931, 2.75344587744, 0.197876913639, 26.5956907635, 35.9998747864, 25.9136967068, 29.2037755116, 31.2832930829, 33.5496136373, 35.8108862827
A4, 36.2692153938, 3.2656303676, 0.241354063508, 30.4583310008, 42.4947093538, 30.2770329083, 33.7288643899, 36.2811828854, 38.6199288845, 42.470175121
sigma5, 0.862113902135, 0.274702229903, 0.0264643291354, 0.358995178854, 1.29221925182, 0.335805379625, 0.645878734961, 0.858282533512, 1.1035922075, 1.28043013776
v05, 100.022861548, 2.36702811975, 0.235781993477, 97.5122569744, 104.24055464, 97.5302332577, 98.1531697864, 98.7604518436, 102.236211274, 104.263803024
A5, 99.8633889961, 7.04949575719, 0.141339805601, 86.724711535, 114.389618339, 85.893337793, 95.0697932679, 99.9942540363, 104.58970816, 113.686021485
Osc, 0.00208
GAMMA, 2380000.0
