Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
a, 5.93352603419e-17, 6.31767539069e-19, 5.83440396226e-20, 5.83913732989e-17, 6.03568067823e-17, 5.83672412011e-17, 5.87477076864e-17, 5.93620647935e-17, 5.98744749407e-17, 6.03568067823e-17
a1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
a2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
v01, -151.602797662, 22.1630994988, 1.97878019547, -195.901008609, -110.295292477, -188.944432687, -166.810358697, -153.669341721, -139.499992769, -90.9561139256
b1, 61.9230571397, 22.1972692671, 1.98264474649, 16.3615685144, 99.2208647836, 13.7703464593, 48.7239104931, 63.0093474096, 79.5139406119, 99.2208647836
N1, 13.9561517128, 0.110157198765, 0.0109149950112, 13.7180412356, 14.0275431128, 13.4986349007, 13.9592344846, 13.9759669148, 14.0275431128, 14.0275431128
v02, -1.64866457106, 5.74936065995, 0.533226962986, -11.267869861, 6.37569492145, -11.267869861, -6.22661056681, -2.92698352857, 3.94215085639, 10.4972911934
b2, 42.0291545178, 7.78473919232, 0.674268222549, 27.7317513277, 55.897828641, 27.7317513277, 36.4007719818, 42.1749830868, 47.6577075646, 56.8637560123
N2, 14.330658605, 0.0439667004855, 0.00419548646876, 14.2456014125, 14.4082775082, 14.2354308918, 14.3073749023, 14.3328105509, 14.3547897349, 14.4082775082
Osc, 0.02773176
GAMMA, 230600000.0
