Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
a, 1.01574578075, 0.00309517130606, 0.000212600967461, 1.0102645913, 1.0199682043, 1.00780306706, 1.01394395624, 1.01625142105, 1.01817567973, 1.01986531025
sigma1, 9.84564714192, 1.22838832456, 0.0685481791774, 7.5302406687, 11.8927863194, 7.59967319798, 8.9614295417, 9.8224432475, 10.709366186, 12.2425303796
v01, 215.430378101, 1.53157803579, 0.0778596219397, 212.58935213, 218.270511116, 212.332183329, 214.316027511, 215.517856802, 216.478243488, 218.171707924
A1, -18.6155895764, 2.4031145196, 0.116729348733, -23.4867857006, -14.4110548153, -23.3933391432, -20.1521217674, -18.585235455, -16.748778503, -14.1794228602
sigma2, 21.3066016611, 12.953651422, 1.02130786441, 2.26645832959, 42.4123435326, 2.65161922817, 6.69177185327, 23.022592586, 30.6014308858, 45.8849858425
v02, 83.5579014164, 11.9914532464, 0.769752150108, 67.6556685188, 106.845736639, 68.2258372861, 72.839657715, 82.3878518555, 91.7877017106, 108.060029703
A2, -12.7333213628, 5.03016695113, 0.351508671936, -21.7182828407, -4.45194899864, -22.908179278, -16.5547713371, -12.0111783744, -8.52107246121, -4.85866131018
sigma3, 25.197096058, 1.04801647601, 0.0966005822718, 23.4949513963, 27.5079308707, 23.2341414733, 24.4363345825, 25.1379003943, 25.800779435, 27.3948960994
v03, -80.9612420516, 1.09351082849, 0.0983636364454, -83.264359414, -78.8999649145, -83.212252498, -81.5639059508, -80.9159258584, -80.2639333319, -78.8142308685
A3, -213.498528137, 9.04313322032, 0.853890412866, -231.724616505, -196.401686348, -231.639268047, -219.033914729, -213.272447767, -207.366948576, -194.225537622
sigma4, 55.8632054974, 5.44883393957, 0.329733148542, 44.7840317322, 65.8699620095, 45.3972542485, 52.3174640379, 55.72191192, 59.3245720278, 67.9110693064
v04, 396.584842459, 5.84001954279, 0.258429194898, 386.158365739, 407.977599059, 384.964880114, 392.634381278, 396.622712136, 400.638467574, 407.529400486
A4, -87.7721171061, 8.40700847983, 0.562474202806, -102.532674232, -70.7664984972, -104.089661468, -93.6180045823, -87.069682407, -81.8577868089, -71.5979762491
sigma5, 23.7073275019, 5.87786600674, 0.37323235447, 13.0869620653, 35.0025162261, 13.7072080306, 19.864421572, 23.1245893698, 27.6530566253, 36.2299771592
v05, -283.965626742, 4.69439976769, 0.216617796888, -292.217903736, -275.204504475, -292.709162215, -287.465274397, -283.917067225, -280.560541922, -275.204504475
A5, -20.093375763, 3.60357346674, 0.244043634132, -26.7948640262, -13.2842333244, -27.2904628666, -22.5654283071, -19.7969932045, -17.3489101798, -13.5683589173
sigma6, 15.1274150217, 0.762236011907, 0.0589274001236, 13.6033850294, 16.4727418077, 13.6508356835, 14.6374264182, 15.1455284198, 15.6296976926, 16.5768727367
v06, -37.8381615093, 0.978919759534, 0.0782271978842, -39.6166278476, -35.8596766425, -39.9192836026, -38.4674661161, -37.7952983685, -37.1902336954, -35.9248087331
A6, -80.7549393739, 7.76271353612, 0.732399179867, -95.7758606711, -66.1421505771, -97.7158730643, -85.6475849968, -80.2690164783, -75.7406592713, -66.3324344103
sigma7, 18.8890218385, 0.537491061137, 0.0398479290047, 18.0240533181, 19.9871896141, 17.9106568699, 18.5353283259, 18.8755328333, 19.2576662119, 19.9648952316
v07, -157.18081984, 0.539734539475, 0.0373475523267, -158.182845953, -156.054018247, -158.409542064, -157.532856733, -157.155900207, -156.861809373, -156.083120947
A7, -146.884729878, 4.03019269443, 0.300522921531, -154.554867317, -138.995745761, -154.512277608, -149.823308564, -146.83115471, -144.328988902, -138.849447923
Osc, 0.05399224
GAMMA, 243400000.0
