Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
NTOTH2, 11.7906357998, 6.69643645106, 1.49736871116, 3.86626306091, 20.8193887738, 3.86626306091, 6.50194818767, 7.2210521873, 18.9539633552, 20.8193887738
TEMP, 137.571779012, 82.630384746, 18.4767157299, 39.198933124, 307.929735711, 39.198933124, 49.8565383482, 154.935562437, 201.549510881, 307.929735711
B, 2.84195743422, 2.98425584266, 0.667299892645, 0.452233832589, 11.0986719752, 0.452233832589, 0.502142960367, 1.77913207037, 3.95592584199, 11.0986719752
A_Z, 6.96054318913, 2.04587603928, 0.457471789738, 2.64132441521, 9.5649394726, 2.64132441521, 5.6951339205, 7.67746855078, 8.74802037761, 9.5649394726
H22.9935, 7.58809301409, 5.48973593787, 1.22754227356, 0.0973420107835, 15.0614234798, 0.0973420107835, 1.30360592473, 6.99936782635, 13.4131180681, 15.0614234798
T2.9935, 408.108208389, 190.057276841, 42.4980990635, 78.7811817266, 708.299940509, 78.7811817266, 289.377803367, 427.826707331, 572.600602621, 708.299940509
B2.9935, 1.65393363632, 4.45500414, 0.996169209708, -3.32255125765, 8.54518210037, -3.32255125765, -1.93211729894, 1.28695132279, 6.17522657312, 8.54518210037
H22.9907, 13.3970268899, 4.43258129128, 0.991155308309, 6.78734239021, 19.9015605349, 6.78734239021, 10.635409506, 10.635409506, 18.2929389953, 19.9015605349
T2.9907, 371.24730798, 164.603642486, 36.8064933942, 27.8043727126, 735.697750965, 27.8043727126, 273.407030037, 359.959081727, 511.095123812, 735.697750965
B2.9907, 5.52152083967, 1.37288406778, 0.306986210077, 3.26849086909, 8.67804999409, 3.26849086909, 4.5171739114, 5.49607761961, 6.56758899085, 8.67804999409
N_HI, 21.5859518883, 0.624448250943, 0.139630873754, 19.0548914442, 21.8, 19.0548914442, 21.8, 21.8, 21.8, 21.8
B_HI, 62.1933024081, 18.5777829525, 4.1541185553, 29.7445474334, 93.2029408779, 29.7445474334, 48.7371004147, 68.2875394166, 77.0801691646, 93.2029408779
A_Z_HI, -4.63076196937, 1.01521494963, 0.227008963914, -6.68249952098, -2.83094188909, -6.68249952098, -5.44854049391, -4.48172827043, -3.82051229831, -2.83094188909
N_ZnII, 12.2986728513, 0.0, 0.0, 12.2986728513, 12.2986728513, 12.2986728513, 12.2986728513, 12.2986728513, 12.2986728513, 12.2986728513
B_ZnII, 8.89574701587, 1.7763568394e-15, 3.9720546452e-16, 8.89574701587, 8.89574701587, 8.89574701587, 8.89574701587, 8.89574701587, 8.89574701587, 8.89574701587
A_Z_ZnII, 6.8703307674, 1.71100058606, 0.382591361998, 4.165279475, 9.57018807088, 4.165279475, 5.32903570012, 7.26146217891, 8.72510959178, 9.57018807088
N_BIII, 12.4970800141, 0.0, 0.0, 12.4970800141, 12.4970800141, 12.4970800141, 12.4970800141, 12.4970800141, 12.4970800141, 12.4970800141
B_BIII, 24.6764959722, 3.18059606999, 0.711202902148, 22.0183274264, 32.8538182726, 22.0183274264, 23.3318982882, 23.3318982882, 27.1691724132, 32.8538182726
A_Z_BIII, -6.79297932234, 1.19188007682, 0.26651248728, -9.09953685653, -4.97685421951, -9.09953685653, -7.3832255531, -6.26262687904, -5.95757285648, -4.97685421951
N_CrII, 11.3383289436, 1.7763568394e-15, 3.9720546452e-16, 11.3383289436, 11.3383289436, 11.3383289436, 11.3383289436, 11.3383289436, 11.3383289436, 11.3383289436
B_CrII, 14.2071554795, 5.63268390324, 1.25950641034, 8.14070309029, 26.6095967331, 8.14070309029, 10.0107689857, 12.5312424823, 15.336087868, 26.6095967331
A_Z_CrII, -3.66830898662, 1.33630853519, 0.298807672359, -5.85376065547, -1.4326908237, -5.85376065547, -4.82418281051, -3.44109406035, -2.46616518484, -1.4326908237
N_MgI, 13.0728335252, 0.049210924526, 0.0110038972476, 13.0184288011, 13.1173464812, 13.0184288011, 13.0184288011, 13.1173464812, 13.1173464812, 13.1173464812
B_MgI, 40.673640454, 9.49954430114, 2.12416268126, 24.3939322359, 54.0259599008, 24.3939322359, 30.7767909673, 47.2069571698, 48.4237448072, 54.0259599008
A_Z_MgI, -5.23769462714, 1.41854984242, 0.317197387711, -7.49664347166, -2.42978834967, -7.49664347166, -6.30887651241, -5.04456428442, -4.02272258639, -2.42978834967
