Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
B, 7.19158358159, 1.03306921268, 0.51653460634, 5.47484769588, 8.23947009854, 5.47484769588, 7.52600826598, 7.52600826598, 8.23947009854, 8.23947009854
A_Z, 1.70210851433, 0.339613973445, 0.169806986722, 1.19263116135, 2.14913583734, 1.19263116135, 1.73333352931, 1.73333352931, 2.14913583734, 2.14913583734
NH2J0, 2.02798166518, 0.382525232451, 0.191262616225, 1.53283470729, 2.45436793746, 1.53283470729, 1.78311083536, 2.34161318058, 2.45436793746, 2.45436793746
NH2J1, 15.7158032235, 0.0, 0.0, 15.7158032235, 15.7158032235, 15.7158032235, 15.7158032235, 15.7158032235, 15.7158032235, 15.7158032235
NH2J2, 17.384435725, 0.0, 0.0, 17.384435725, 17.384435725, 17.384435725, 17.384435725, 17.384435725, 17.384435725, 17.384435725
NH2J3, 1.02750724672, 0.847088321887, 0.423544160943, 0.185748639258, 2.00343792157, 0.185748639258, 0.185748639258, 1.73509378681, 2.00343792157, 2.00343792157
NH2J4, 16.1553959411, 0.0, 0.0, 16.1553959411, 16.1553959411, 16.1553959411, 16.1553959411, 16.1553959411, 16.1553959411, 16.1553959411
NH2J5, 18.552086232, 0.0, 0.0, 18.552086232, 18.552086232, 18.552086232, 18.552086232, 18.552086232, 18.552086232, 18.552086232
N_HI, 21.9500900747, 0.0, 0.0, 21.9500900747, 21.9500900747, 21.9500900747, 21.9500900747, 21.9500900747, 21.9500900747, 21.9500900747
B_HI, 68.7179512671, 3.59435590903, 1.79717795452, 62.4923442122, 70.7931536187, 62.4923442122, 70.7931536187, 70.7931536187, 70.7931536187, 70.7931536187
A_Z_HI, -64.5320141938, 11.3519210838, 5.67596054191, -73.2820572996, -45.5542775122, -73.2820572996, -73.2820572996, -66.0096646639, -45.5542775122, -45.5542775122
