Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
a, 1.05665962198, 0.0104043899923, 0.000805398803079, 1.03620853241, 1.07872711442, 1.03303080976, 1.04985234399, 1.05614114868, 1.06371682993, 1.07694010211
sigma1, 13.5657475604, 0.510451468926, 0.0400108330747, 12.6193797635, 14.5585705393, 12.5490852398, 13.2332330312, 13.575116398, 13.8218491309, 14.5413697274
v01, -76.8972852033, 0.612267320928, 0.048050261103, -78.2234972828, -75.810433691, -78.2234972828, -77.282309787, -76.8286043644, -76.4768993836, -75.7582285357
A1, 111.380430545, 4.36188579491, 0.306315144135, 103.799174546, 119.163321023, 103.46252144, 108.240173207, 111.278358531, 114.067380388, 119.163321023
sigma2, 14.3113820655, 0.867398546408, 0.0773148783823, 12.2681392224, 15.7959761866, 12.375018291, 13.7670784095, 14.2276373967, 14.8625427699, 16.0498356045
v02, 31.225572911, 1.20894281354, 0.108216994803, 28.9955590125, 33.4560658725, 29.0013052122, 30.3595901249, 31.1882635782, 32.073892436, 33.5594526862
A2, 118.230673976, 6.08564149189, 0.506412540226, 105.930086717, 129.73062485, 105.207242373, 114.089390599, 117.825573204, 121.904104357, 129.198391421
sigma3, 14.1093919721, 1.24758437145, 0.116277486363, 12.2207315667, 16.7865504823, 12.2207315667, 13.1818304869, 13.9975679654, 14.7098948063, 16.7865504823
v03, -6.65110661826, 1.2194665335, 0.111155875737, -8.95205633771, -4.3183890897, -8.95205633771, -7.4893582544, -6.81738540496, -5.79937354617, -4.3183890897
A3, 122.034809923, 5.95053064031, 0.466734479628, 110.043180903, 133.244290727, 110.994122645, 118.144867391, 121.974260862, 125.758093407, 135.54283379
Osc, 0.05399224
GAMMA, 243400000.0
