Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
a, 0.977276597559, 0.00651465428423, 0.000529325747455, 0.970011541025, 0.990192780758, 0.970043043604, 0.972339343787, 0.975303660602, 0.98085771374, 0.99489994996
sigma1, 18.862820513, 1.00672327854, 0.0613107373079, 17.1591166649, 21.0989952499, 16.8916620953, 18.2133583487, 18.7660485633, 19.4908672641, 20.9717512007
v01, 105.473347691, 1.07097418654, 0.0770456261109, 103.251348277, 107.46805775, 103.329790948, 104.723767578, 105.398746992, 106.091615296, 107.704715894
A1, 47.5313111918, 2.14803668802, 0.140469596074, 42.7464984834, 50.9694209872, 43.3365352527, 46.1160657701, 47.4082599966, 49.0346898005, 52.0561756902
sigma2, 17.6947880088, 3.79939310145, 0.260102478414, 10.9897332226, 25.0651411223, 11.7394959143, 15.3226071779, 16.8823436178, 19.5027210164, 26.6643931213
v02, 34.6501067214, 2.13510182644, 0.12158533656, 32.0348823039, 39.4081499111, 32.1895475662, 33.0580045664, 33.9608765594, 35.712091628, 39.7107318807
A2, 8.79752563865, 1.55683342995, 0.113940384508, 6.41079559613, 12.7132107181, 5.90104026447, 7.68387555625, 8.80654801158, 9.59930008399, 12.3536208254
sigma3, 23.1590764755, 12.1968991261, 1.07702699047, 8.12984087264, 45.4945049075, 8.13839867883, 11.6733505891, 20.6198463641, 33.9527114302, 46.2017805808
v03, -168.156518653, 2.24471471916, 0.158673195405, -172.347510882, -165.004306, -173.165688386, -169.763403488, -167.836804396, -166.38560348, -165.101712332
A3, 9.76836011204, 3.20663273075, 0.289087210414, 4.98739392172, 15.8337077234, 5.13345762685, 7.07837855115, 9.22609291769, 12.2531742287, 16.5463694367
Osc, 0.501
GAMMA, 407000000.0
