Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
a, 0.98144251429, 0.000546754289124, 5.76329624699e-05, 0.980706423801, 0.981848633181, 0.980706423801, 0.980706423801, 0.981848633181, 0.981848633181, 0.981848633181
sigma1, 40.1167260868, 4.64289439692, 0.489404040997, 33.6750923007, 54.0150930418, 32.9604395786, 37.6419214708, 40.4463467247, 40.7286587501, 54.0150930418
v01, 3.8788202339, 2.90392401162, 0.306100467626, -0.168994572956, 14.0172987954, -0.168994572956, 3.505334826, 3.505334826, 3.505334826, 14.0172987954
A1, -424.947512248, 32.1685556728, 3.3908634988, -483.685591375, -382.473115987, -483.685591375, -445.657398545, -438.817201063, -400.347647861, -359.913380351
sigma2, 71.5097891845, 7.39307916771, 0.77929896973, 57.1059425049, 78.8328891954, 57.1059425049, 68.1544121351, 72.6998367215, 78.5914628297, 78.8328891954
v02, -194.798516716, 19.4236263395, 2.04742998843, -214.873738962, -166.201317104, -216.918659329, -213.834379291, -199.536361376, -169.006822127, -166.201317104
A2, -427.561690275, 50.1253834985, 5.28367934816, -502.783562291, -314.13837405, -512.502552178, -461.38683126, -438.869700958, -386.325458245, -314.13837405
sigma3, 62.7742910401, 15.1868839717, 1.60083813038, 28.7194665225, 79.821215026, 28.7194665225, 57.3265288881, 68.9204850368, 72.4210721202, 79.821215026
v03, 178.432803836, 36.4517718412, 3.84235412556, 122.099379107, 218.359588868, 122.099379107, 132.99330775, 181.959398693, 216.340295028, 218.359588868
A3, -255.866801471, 71.2564062611, 7.51108472212, -334.523176396, -112.085293703, -441.589272176, -306.719476439, -246.153331957, -199.102936803, -130.76075868
sigma4, 57.8215745649, 18.0838692475, 1.90620719103, 24.7844963125, 76.4243438566, 24.7844963125, 49.9396605632, 66.5136342422, 72.058320672, 76.4243438566
v04, 151.71058699, 44.7500181912, 4.71706609394, 105.834525353, 218.157496867, 100.912942419, 110.933304433, 129.66059057, 200.744024102, 218.157496867
A4, -199.941013122, 60.8027857368, 6.40917636705, -330.59169326, -95.5369351602, -375.845233659, -242.549965112, -196.195223277, -147.613674687, -95.5369351602
Osc, 1.83
GAMMA, 500000000.0
