Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
a, 1.02524321457, 0.00793591152164, 0.000379073276248, 1.0091329207, 1.04062664586, 1.0097094441, 1.01989548751, 1.02520553046, 1.03060599934, 1.04148313125
v01, 29.6593755683, 0.225642849813, 0.00654509418741, 29.4003928901, 30.1212020594, 29.4055456148, 29.4799741855, 29.5876172574, 29.7885043582, 30.2225275353
b1, 42.2488309607, 2.9407515673, 0.118214014973, 36.8862835134, 48.2650881385, 36.5983233063, 40.2264093747, 42.2323116647, 44.165600225, 48.1015108272
N1, 15.3621093576, 0.0343195193377, 0.00193585168394, 15.294634316, 15.4255745649, 15.2957944991, 15.338556204, 15.3632026796, 15.3873440067, 15.4282931353
v02, -38.7687265917, 0.289155874395, 0.00915104942655, -39.252273968, -38.3049626291, -39.2785732448, -39.0170935964, -38.7501281145, -38.5180584435, -38.3181255276
b2, 69.8954296144, 9.24662770789, 0.498462173399, 53.2654019381, 89.2671893628, 53.2724275911, 63.1677696981, 69.6674175499, 75.9396674624, 89.5006510124
N2, 15.2066992516, 0.0688205869702, 0.0041690932266, 15.072192117, 15.3343027436, 15.0673102586, 15.1617798444, 15.2097389728, 15.2551668499, 15.3315242178
v03, -244.862629343, 0.289346289798, 0.00970101115252, -245.299385439, -244.37940031, -245.280440758, -245.116410692, -244.894159624, -244.615738138, -244.340795937
b3, 32.5717155746, 7.91319165348, 0.353480001023, 19.4345466398, 47.6817565479, 20.6442969212, 27.1185299162, 31.4510169987, 36.5182972729, 50.381700969
N3, 14.9446873963, 0.0652005844172, 0.00334758130307, 14.8271933357, 15.0752659035, 14.8234764245, 14.8992226957, 14.9420040486, 14.9873327168, 15.0744938276
Osc, 0.00262071
GAMMA, 255000000.0
