Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
NTOTH2, 15.3563420492, 3.77566809469, 0.377566809469, 8.00884659312, 20.7613820349, 6.4107158728, 13.4875416672, 16.0443488566, 18.3361786607, 20.7613820349
TEMP, 513.879061307, 287.846721112, 28.7846721112, 120.055973906, 987.774320462, 112.893935282, 288.939376786, 434.728486628, 800.962788009, 987.774320462
B, 9.46308093112, 5.99955488788, 0.599955488788, 0.799041684454, 21.1984334989, 0.950453979471, 4.28890720643, 9.01330116699, 13.8892812039, 24.7163643721
A_Z, 3.68101714978, 4.4827707894, 0.44827707894, -4.2934827076, 10.1764833823, -4.09168754669, 0.236384508436, 3.07034313775, 7.62723824718, 10.4486794405
H22.9935, 7.69986865291, 5.21526497546, 0.521526497546, 0.772979553013, 18.344341173, 0.772979553013, 3.95399169724, 6.21560979834, 13.379219247, 18.344341173
T2.9935, 370.985901738, 256.723158666, 25.6723158666, 68.4667615035, 787.425430766, 10.4252115709, 125.994231743, 363.557698462, 608.132535942, 787.425430766
B2.9935, 5.22359733919, 3.76482382674, 0.376482382674, -3.15360591172, 11.1176994636, -3.15360591172, 2.88875089428, 5.90162027793, 8.38731146501, 11.1176994636
N_HI, 20.2828870294, 1.17111461938, 0.117111461938, 18.4243055175, 22.9424177014, 18.4243055175, 19.3833911394, 20.3845885042, 20.6574646823, 22.9424177014
B_HI, 140.447620186, 7.22073295898, 0.722073295898, 121.887513622, 149.73802284, 121.770729005, 137.091433358, 142.218524918, 145.86047074, 149.73802284
A_Z_HI, 20.5779578601, 5.67100599452, 0.567100599452, 13.2541436032, 31.3134859764, 11.4655996994, 15.7089552221, 19.6946514411, 25.6272431363, 30.5630722275
N_ZnII, 12.9916299702, 0.0, 0.0, 12.9916299702, 12.9916299702, 12.9916299702, 12.9916299702, 12.9916299702, 12.9916299702, 12.9916299702
B_ZnII, 17.1861493004, 1.55483413565, 0.155483413565, 14.5202674893, 19.071601961, 14.5202674893, 16.5665020004, 17.8608876767, 17.8608876767, 19.071601961
A_Z_ZnII, 2.7596586452, 1.02193209178, 0.102193209178, 1.05727426661, 4.61499058894, 1.12174098117, 1.85393497127, 2.98327101869, 3.59189681952, 4.70058508575
N_BIII, 6.3854571674, 3.35977947287, 0.335977947287, 1.00550382844, 11.9439585126, 0.835527380913, 4.19772796225, 6.92320713574, 8.85884875719, 11.9439585126
B_BIII, 39.4877574272, 25.6132420935, 2.56132420935, 8.36714564633, 95.2625156017, 8.36714564633, 16.7437109115, 32.0630951559, 58.3953848442, 95.9336719972
A_Z_BIII, -7.99254736628, 3.76390233888, 0.376390233888, -15.1521880873, -2.16119441677, -14.9687652011, -10.3994343324, -7.92857734393, -4.69141839147, -1.65421460782
N_CrII, 13.9745510191, 3.5527136788e-15, 3.5527136788e-16, 13.9745510191, 13.9745510191, 13.9745510191, 13.9745510191, 13.9745510191, 13.9745510191, 13.9745510191
B_CrII, 28.619841655, 1.21994350707, 0.121994350707, 26.591715809, 30.5462882497, 26.591715809, 27.4180531859, 28.7117357588, 29.7362232933, 30.5462882497
A_Z_CrII, 0.80462796786, 1.1887960566, 0.11887960566, -1.2117599944, 3.15788767554, -1.4615848056, -0.161271448439, 0.664061877596, 1.70583823255, 3.03671891175
N_MgI, 6.37832344402, 3.79070837075, 0.379070837075, 1.98483386064, 12.7441257717, 1.27711634291, 2.37283033532, 5.38410699824, 9.73484566463, 12.352902251
B_MgI, 65.5882054962, 26.3619202336, 2.63619202336, 10.0934279649, 97.9442989034, 10.0934279649, 44.4889402808, 77.5911252602, 88.3469460271, 97.9442989034
A_Z_MgI, -22.9271153544, 6.24763714453, 0.624763714453, -33.5136539828, -14.2087221198, -33.3124394542, -27.3077671793, -23.8639923779, -16.2531004265, -12.4617225549
N_ZnII2.9935, 5.38514338246, 3.53123169992, 0.353123169992, 0.570424818786, 11.6482160797, 0.570424818786, 2.73599680135, 5.03958422631, 8.43269034083, 11.6482160797
B_ZnII2.9935, 43.0983672589, 23.8923299922, 2.38923299922, 4.71309248965, 75.6563642451, 5.41965515388, 18.1366646994, 49.8990473697, 63.5154108773, 77.6067029643
N_BIII2.9935, 5.90148369375, 3.18183016565, 0.318183016565, 1.48972532436, 10.1290425911, 1.22716589049, 2.08447606102, 6.24529824171, 8.93838942331, 10.1290425911
B_BIII2.9935, 27.6180704962, 22.2551670165, 2.22551670165, 0.743821131659, 73.2978448514, 1.5302560711, 10.6752963044, 19.1292416304, 45.1438555312, 77.8723943935
N_CrII2.9935, 13.485138325, 0.0, 0.0, 13.485138325, 13.485138325, 13.485138325, 13.485138325, 13.485138325, 13.485138325, 13.485138325
B_CrII2.9935, 53.8076882772, 4.1906483249, 0.41906483249, 44.7527862116, 60.8513268419, 46.8087836623, 50.7022690263, 53.0486245024, 56.5778531498, 64.6736376403
N_MgI2.9935, 13.8255480161, 0.10073812843, 0.010073812843, 13.702376771, 13.920713379, 13.702376771, 13.702376771, 13.9033117798, 13.9033117798, 13.920713379
B_MgI2.9935, 75.3660457769, 2.89816088418, 0.289816088418, 69.491589687, 79.9167183385, 68.4332303983, 73.1250446912, 75.4383107011, 78.1991836799, 79.9167183385
