Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
NTOTH2, 20.9945985463, 0.0100061050422, 0.000953633442801, 20.9962414268, 20.9962414268, 20.9336555028, 20.9962414268, 20.9962414268, 20.9962414268, 20.9962414268
TEMP, 198.00903468, 1.84002732121, 0.172951296172, 194.555680422, 199.967937861, 192.547947399, 197.699718475, 198.779054703, 199.299298164, 199.967937861
B, 2.60529382771, 1.89598056643, 0.153313788354, 0.098727410516, 6.62864917106, 0.186436149712, 1.18345460797, 2.1643438609, 3.5523811818, 7.24542124492
A_Z, -68.2721062348, 5.75605228528, 0.375652917781, -78.0653677871, -56.4590964787, -79.2517930732, -72.8413979374, -68.5081861295, -64.1663320117, -57.1058505889
N_HI, 22.2175082866, 0.0663590215468, 0.0065237608734, 22.0504025419, 22.3035691502, 22.0504025419, 22.21159762, 22.21159762, 22.2627750423, 22.3035691502
B_HI, 26.9784025107, 7.07080673304, 0.417230697137, 16.2408422865, 39.7761887898, 15.6889905384, 21.0938593121, 26.6444692856, 33.2614525742, 39.4824992506
A_Z_HI, -1.98391828073, 62.367249466, 6.00879703158, -93.4990206455, 97.8246622714, -96.6007837914, -56.4693324157, -8.61298672404, 56.4434325306, 97.0723027868
N_FeII, 19.950931635, 0.0599661104792, 0.00594042988221, 19.8214468125, 19.97854723, 19.8214468125, 19.97854723, 19.97854723, 19.97854723, 19.97854723
B_FeII, 29.5221021848, 0.406357435656, 0.0374360043278, 28.6839922619, 29.9878580804, 28.5783650081, 29.3787771452, 29.580969612, 29.8417647838, 29.9415819402
A_Z_FeII, -17.0572826999, 5.64826314187, 0.553850809073, -26.6814733752, -7.06032307247, -26.6414933117, -20.8941974929, -17.5120072908, -12.5795898799, -6.91057848533
N_SiII, 10.6567554185, 5.94512101166, 0.363190389986, 0.230082361418, 19.2473488546, 0.466895164204, 5.03261145181, 10.871986799, 16.0610545249, 19.7635899718
B_SiII, 14.7988751793, 8.49461883127, 0.609209689746, 1.20575328697, 29.2820012635, 0.630986729611, 7.73590795408, 15.0971271881, 22.0106371722, 29.005200198
A_Z_SiII, -21.4910628557, 5.37823038027, 0.524022704582, -33.6106103127, -12.9474609066, -35.0896532617, -24.0802783732, -20.7263357739, -17.8437439484, -13.4842671339
N_SiIV, 9.82306982169, 5.77116233646, 0.375335399397, 0.229648578108, 18.5858517504, 0.540277259739, 4.41227091217, 9.8229469048, 14.8274469623, 19.1644505653
B_SiIV, 14.1458683134, 8.79496319187, 0.671546152937, 0.93904515921, 29.4870937494, 0.93904515921, 6.74287098501, 13.1136990781, 21.6332397906, 29.4870937494
A_Z_SiIV, -30.1630059175, 8.56821449024, 0.849650596778, -51.9607847436, -16.2526366543, -50.9818347825, -34.7253213366, -29.8846440699, -24.1961806181, -13.4853092281
