Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
a, 4.47629247314e-16, 1.57330673797e-18, 1.44124367799e-19, 4.44617760156e-16, 4.50404194555e-16, 4.44776615785e-16, 4.46813939163e-16, 4.47387075606e-16, 4.49145858605e-16, 4.50952265173e-16
a1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
a2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
v01, 53.4539042012, 1.47398131644, 0.12736086223, 49.9829766536, 55.8158082257, 49.9829766536, 52.5314226136, 53.6053145891, 54.4163220534, 55.8671084102
b1, 16.4540266118, 2.9210597889, 0.23754749605, 11.3524938052, 21.9489686312, 11.3524938052, 14.4128838953, 16.6071902298, 18.4196830326, 22.1824329775
N1, 15.0076282604, 0.0254725728055, 0.00231359086137, 14.9733212933, 15.0601691593, 14.9733212933, 14.9907117974, 15.0120201588, 15.0212707116, 15.0601691593
v02, -21.5261404715, 3.12252690635, 0.263497333853, -27.3436406371, -16.1689784789, -27.3436406371, -23.561531748, -21.7290466838, -19.1127813449, -14.7535256142
b2, 18.2331086868, 5.06113847131, 0.362155423901, 8.66429383333, 26.4512003814, 8.84857020827, 14.280547896, 18.0241279703, 22.0303951438, 27.5870656915
N2, 14.6922919507, 0.0601215056624, 0.00527228210943, 14.5777555917, 14.8027100536, 14.5779011644, 14.6470839042, 14.6869984457, 14.7290971672, 14.8221232876
v03, -49.5859741378, 195.258677391, 14.5540497496, -347.754743644, 337.735753867, -344.481376687, -176.719262163, -141.64347212, 101.978644296, 359.313573066
b3, 53.0898699115, 24.1632446656, 1.75731215841, 15.5771983484, 99.6753930205, 13.1435332735, 33.4077015997, 50.1871339426, 70.7046293639, 98.7125460101
N3, 9.42385457672, 5.48382456247, 0.512853998827, 0.523445987082, 14.6564298766, 0.289618456011, 3.67119667135, 11.2733592169, 14.5896165763, 14.6564298766
Osc, 0.00208
GAMMA, 2380000.0
