Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
NTOTH2, 10.5101520708, 6.02171509531, 0.18440695462, 0.466765715564, 20.2362250535, 0.662611230289, 5.44571706108, 10.3102457624, 15.7233469923, 20.5023365256
TEMP, 397.39327563, 274.986873098, 8.74103615516, 0.496936987935, 902.163741034, 16.2159180209, 164.449688046, 340.022573324, 607.773886865, 946.721859803
B, 11.7200521301, 7.4941769851, 0.262516165078, 1.15093911167, 24.6190213501, 0.716186881889, 4.52329342245, 11.3157138562, 18.3351346572, 24.3466020727
A_Z, 3.14794419077e+13, 4.28233315848e+14, 4.15088351365e+13, -6.1229506981e+14, 1.76925414311e+15, -1.33221698987e+15, -4.40469639367e+12, 232546157848.0, 4.21623045671e+13, 1.18183261845e+15
H23.75904, 10.1733872273, 6.12434463741, 0.166454665482, 0.186209130963, 19.964804961, 0.529748132982, 4.72160221845, 9.84413386304, 15.4793480259, 20.4731243623
T3.75904, 396.810271856, 229.612344034, 7.04318871731, 22.4806977257, 772.986167433, 23.9394949228, 196.752098864, 392.342767009, 599.339548805, 774.794762774
B3.75904, 3.41275298456, 3.51188163601, 0.110781992744, -3.82931931585, 10.1802773161, -3.55144927906, 1.11140501137, 3.41716558922, 5.68394765008, 10.6635812738
N_HI, 21.7952836321, 0.100291570709, 0.00392658969109, 21.5964179261, 21.9746527426, 21.5985480309, 21.7311652572, 21.7904926404, 21.862496365, 21.9853268113
B_HI, 100.499158276, 57.9125536408, 1.83817401079, 8.38161759651, 194.945565514, 6.62920787618, 50.45593242, 101.244567022, 152.577614775, 193.91790835
A_Z_HI, 0.033888898014, 143.403125168, 3.78692556687, -246.15371629, 222.302066114, -239.800317554, -123.246021947, 1.82562182588, 124.431673961, 233.433678391
N_ZnII, 13.0593868464, 0.0377139688931, 0.00160048423685, 12.9853760704, 13.1263479179, 12.9823833943, 13.0341275058, 13.0617852066, 13.0855770999, 13.1260876712
B_ZnII, 18.9649108063, 2.05289863301, 0.0887559728757, 15.2042996871, 22.7221757332, 15.6398199347, 17.5325432631, 18.7719045852, 20.1495335699, 23.4144584748
A_Z_ZnII, -12.1098551377, 2.16578691902, 0.0700514291128, -16.2267231953, -7.83015767475, -16.416697838, -13.5460192447, -12.1214584458, -10.6023592662, -7.94515059538
N_BIII, 10.074568305, 5.74898681471, 0.177885543421, 0.0902728521054, 18.9506107572, 0.523286120216, 5.05520189211, 10.2972718052, 14.964943935, 19.5506558615
B_BIII, 54.3870882238, 26.9968732993, 0.753495006842, 10.9831311588, 98.1175457724, 10.1678642305, 30.6476374834, 54.8808878937, 78.0865411777, 97.5904999617
A_Z_BIII, -0.202517456262, 57.3761107939, 1.67643295405, -90.6671970723, 99.2047512959, -95.2943501257, -50.0269847971, -1.36792902557, 49.7611737921, 96.1942388914
N_CrII, 13.632182759, 0.105682413089, 0.00564650436897, 13.4427751999, 13.8398802916, 13.4075729647, 13.5616251279, 13.6403787925, 13.7031954251, 13.8141833458
