Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
NTOTH2, 14.9628854254, 7.02985971433, 0.755473787111, 1.91673893683, 19.6680838939, 0.563040240034, 7.74027153124, 19.6680838939, 19.6680838939, 19.6680838939
TEMP, 535.412105264, 182.397496037, 23.6770623911, 78.5579940859, 756.114003631, 89.4094383866, 561.873914762, 580.4278069, 637.648394635, 780.106473171
B, 1.68678432465, 1.13117063555, 0.0892915382902, 0.443621770574, 3.85625071347, 0.443621770574, 0.522419125358, 1.31123855408, 2.68736900212, 3.85625071347
A_Z, 6.63055006335, 2.61070925394, 0.181361948766, 2.60776264605, 9.99730989434, 2.34555947687, 4.3521717952, 7.97139449259, 9.02474549317, 9.95377829471
N_HI, 21.7138451283, 7.1054273576e-15, 7.1054273576e-16, 21.7138451283, 21.7138451283, 21.7138451283, 21.7138451283, 21.7138451283, 21.7138451283, 21.7138451283
B_HI, 35.7667960659, 6.4751267717, 0.25058398002, 24.7810324752, 39.3661596066, 12.0372250678, 35.3074976306, 38.6217927027, 38.9226824872, 39.3661596066
A_Z_HI, -92.0583045113, 16.4477847976, 2.00613102503, -99.9649316548, -49.746455749, -99.9649316548, -99.8604999173, -99.4484880637, -97.9701418396, -43.3679896048
N_FeII, 16.9870637317, 0.145633145599, 0.0195278360207, 16.6581414891, 17.3086184846, 16.6581414891, 16.9925018692, 16.9925018692, 16.9925018692, 17.3086184846
B_FeII, 29.4197401432, 0.297382308913, 0.0341657739579, 28.7595634457, 29.6081655757, 28.7595634457, 29.4715462493, 29.5914456743, 29.5914456743, 29.6081655757
A_Z_FeII, -37.8945809271, 16.1257371398, 1.03225140033, -59.6538932913, -12.4617254436, -59.3119537164, -53.7587845003, -42.1641485774, -22.2624662646, -10.9800096197
N_FeIIa, 15.9122067614, 0.0826450021691, 0.00585883265095, 15.8017907583, 16.0, 15.8017907583, 15.8401872375, 15.8401872375, 16.0, 16.0
B_FeIIa, 1.0278745066, 0.0586930257508, 0.0, 0.860242033049, 1.05057545966, 0.860242033049, 1.05057545966, 1.05057545966, 1.05057545966, 1.05057545966
A_Z_FeIIa, 1.17880733253, 0.860115590167, 0.0878909795438, 0.234015451494, 2.49779392623, 0.149926137623, 0.47147025595, 0.901909747733, 2.26914679137, 2.49779392623
N_FeIIb, 16.5790547688, 2.17071633794, 0.244584336972, 13.6313022904, 19.558378087, 13.6313022904, 15.2615794985, 15.2615794985, 19.558378087, 19.558378087
B_FeIIb, 18.3313877995, 13.5920978032, 1.24470724984, 0.35846800265, 29.5948405854, 0.35846800265, 0.385971576999, 29.35196152, 29.35196152, 29.5948405854
A_Z_FeIIb, 3.27420945826, 9.50142917311, 0.166555797056, -6.37354242476, 21.1937631788, -6.37354242476, -5.27468383112, -1.24667824809, 13.2432200293, 22.1368695901
N_SiII, 16.0, 0.0, 0.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0
B_SiII, 29.4448521481, 0.592927851914, 0.0702269901817, 27.8156695296, 29.8870539995, 27.8156695296, 29.445714716, 29.6500272754, 29.8469258395, 29.8870539995
A_Z_SiII, -4.06292112549, 3.82695817984, 0.200806315701, -10.2554736414, 4.0361721135, -9.8600694411, -6.59138155967, -4.67995401014, -2.13109168331, 4.91915860862
N_ArI, 18.8571544513, 0.635553212061, 0.0825706709922, 16.5792344004, 19.034477569, 16.5792344004, 19.034477569, 19.034477569, 19.034477569, 19.034477569
B_ArI, 28.4084301566, 1.29737251251, 0.097834882132, 26.4803197919, 29.9770419553, 26.4803197919, 26.9872466173, 28.7404196688, 29.8897622872, 29.9770419553
A_Z_ArI, -24.4241095338, 17.4216075753, 1.06060765592, -47.9826179663, 3.2715423793, -49.5590906211, -40.6506071599, -26.1262572783, -10.3092093975, 3.24757984318
N_NII, 19.6144984866, 0.245724407897, 0.00848790108278, 19.4382306506, 19.9156330822, 19.4382306506, 19.4382306506, 19.4382306506, 19.9156330822, 19.9156330822
B_NII, 26.3217523212, 6.05478536312, 0.0560295744126, 9.19948442553, 29.876357839, 7.03417777641, 26.5317712684, 28.6642474087, 29.876357839, 29.876357839
A_Z_NII, 9.75340261932, 5.21340095969, 0.595870928759, 0.593600704832, 17.653836353, 0.257531682481, 5.68438572509, 9.09110583076, 15.0697771987, 17.6429462837
N_OI, 19.1362087798, 0.762523834684, 0.0829101329331, 16.5266794455, 19.6356443382, 16.5266794455, 18.6772506896, 19.6356443382, 19.6356443382, 19.6356443382
B_OI, 22.3762161977, 4.37629575199, 0.321330613824, 17.5686618919, 28.5135448693, 17.5686618919, 18.2750918294, 21.0289204523, 27.1260751036, 29.2918412633
A_Z_OI, -20.7649009605, 5.56103844249, 0.625158842055, -27.2310192219, -8.78699577374, -26.740616662, -24.8081972183, -23.148568202, -16.5177132277, -7.08281786632
N_OIa, 19.8932855669, 0.0506146811254, 0.0, 19.8640631671, 19.9809527662, 19.8640631671, 19.8640631671, 19.8640631671, 19.9809527662, 19.9809527662
B_OIa, 27.2513402555, 0.827547902494, 0.0732502312107, 25.6465629729, 28.9088878617, 26.2160400759, 26.7211238742, 27.00437047, 27.6445783628, 29.8210959452
A_Z_OIa, -17.0381162928, 4.30006339077, 0.480776932453, -22.4166999377, -7.68851742714, -22.5921696414, -20.728816696, -17.8489925214, -14.2804500575, -7.75415446039
N_OIb, 19.2900099134, 0.183304224415, 0.0197968562368, 19.0136683976, 19.4116001804, 19.0136683976, 19.0136683976, 19.4116001804, 19.4116001804, 19.4116001804
B_OIb, 15.7546300303, 2.93328634324, 0.342920077173, 10.7437640382, 19.4572806665, 10.7437640382, 14.1737604658, 14.5167245875, 19.4572806665, 19.4572806665
A_Z_OIb, 20.8407454463, 8.83329670877, 0.803083090065, 7.04202228423, 30.9271405619, 6.4882796906, 9.66846916272, 26.5351279808, 27.6304830186, 30.9143061936
N_OVI, 19.7720023106, 0.694680255063, 0.0902897216553, 18.2620480587, 19.9670592755, 16.0, 19.8944796924, 19.8944796924, 19.9670592755, 19.9670592755
B_OVI, 14.9164040379, 9.63099956362, 0.938843198834, 0.192011944259, 27.8206029119, 0.214937920908, 5.83182202143, 16.0878711259, 24.8558165049, 29.7945147151
A_Z_OVI, -28.4981688352, 22.055541188, 1.27020576356, -61.219247262, 7.7928453969, -63.0560058894, -49.1692169418, -27.9642192143, -11.1198899221, 7.54299194599
N_CII, 19.0881247744, 0.525117303805, 0.0376350147026, 17.8364348513, 19.7460353779, 17.8364348513, 18.8697544188, 18.8697544188, 19.5216888858, 19.7460353779
B_CII, 23.2562566893, 8.0483919324, 0.214096303588, 5.45015146031, 29.9795335327, 2.70025921926, 18.9667674252, 27.3484455689, 28.9920293451, 29.9795335327
A_Z_CII, -26.4348704591, 11.9595040164, 0.974880429868, -40.6890553733, -1.20014704214, -40.9776151719, -36.7948546996, -31.0110259191, -17.7765751578, -1.29354876802
N_SIV, 19.2023822581, 0.143763998514, 0.00407230261649, 18.9790171191, 19.3226307992, 18.9790171191, 18.9790171191, 19.2375642223, 19.3226307992, 19.3226307992
