Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
B, 24.770482206, 0.222204722637, 0.0124825192769, 24.290398996, 24.9993909175, 24.1822895463, 24.6824171002, 24.8276278113, 24.9310632042, 24.9956523673
A_Z, -4.31133383297, 2.4919140403, 0.133940332487, -8.60776543819, 1.35517998435, -9.05040557914, -5.903864883, -4.40316288275, -2.91892113609, 1.11139618543
NH2J0, 18.8162849847, 0.154949727495, 0.0103498553752, 18.5315510056, 19.1279645761, 18.4251443049, 18.726512762, 18.8225748919, 18.9295903278, 19.0854105042
NH2J1, 19.7898793873, 0.0462754906667, 0.00304623040176, 19.6882248624, 19.8712587936, 19.6927969272, 19.7573215904, 19.7925234008, 19.8190029652, 19.8812861775
NH2J2, 18.3350792442, 0.376021192648, 0.022941474824, 17.4894121121, 18.9260038414, 17.5166671665, 18.1437925614, 18.3933227804, 18.5872863257, 18.9583863946
NH2J3, 15.5968972302, 0.139348223318, 0.0055544362125, 15.351798096, 15.9005164806, 15.3252809012, 15.5100539828, 15.5899278883, 15.6806959694, 15.8821317092
NH2J4, 15.6422682244, 0.255964988938, 0.0131866342965, 15.2714270922, 16.19218063, 15.2001513898, 15.4407396312, 15.6084237939, 15.8327481292, 16.145664638
NH2J5, 15.413533901, 0.139552173364, 0.00584374160081, 15.1751950691, 15.7243968215, 15.1282877126, 15.3242124962, 15.4192942447, 15.5034593894, 15.6851855107
N_HI, 21.9500089733, 0.000993551363935, 5.47200184567e-05, 21.9479818951, 21.9516820389, 21.9480693715, 21.9493190342, 21.9499395233, 21.9506964185, 21.9518505982
B_HI, 50.5157850879, 28.6711208148, 0.904128697857, 0.369244132923, 94.6972082826, 2.31389136076, 26.0007722236, 51.4282924543, 76.1084559557, 97.1402345748
A_Z_HI, 16.9644045935, 54.4560864101, 1.90193844952, -81.1326690554, 99.834655659, -89.916316301, -25.1923698408, 22.5159320451, 62.4506614513, 96.8400318782
