Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
a, 1.00875215253, 0.00249418846806, 7.95847141904e-05, 1.00391916173, 1.01362260607, 1.00392112579, 1.0070951295, 1.00868996719, 1.01050637512, 1.01366201514
v01, 55.853644401, 1.39648969265, 0.0300725324602, 52.99317107, 58.4427793079, 53.030577283, 54.9589098902, 55.8821486425, 56.79598681, 58.5020284677
b1, 21.3916282855, 2.53580199765, 0.0890110432888, 16.6881796103, 26.3650362897, 16.7122403982, 19.6270167858, 21.3383606399, 23.0907200726, 26.4179866388
N1, 13.2348150612, 0.0295077107606, 0.00106904401318, 13.1739000617, 13.2892823496, 13.1766566438, 13.2151966314, 13.2343684233, 13.2540135848, 13.2935920919
v02, -21.1923370345, 1.36597576459, 0.0344309339387, -23.9617295025, -18.6497160278, -23.9263552495, -22.0861331588, -21.1814170255, -20.2856697093, -18.5496615517
b2, 14.2306679378, 2.05112151354, 0.067357990473, 11.2591653121, 18.0863255353, 11.3704747395, 12.6204764132, 13.9346421243, 15.4142770138, 19.1741373692
N2, 13.2065470118, 0.0308330096603, 0.00102069852692, 13.1438558635, 13.2654582595, 13.1432467546, 13.1867648921, 13.2065306063, 13.2281428971, 13.2653127732
v03, -132.09544931, 1.18015308894, 0.0282940440626, -134.221643977, -129.784942923, -134.266632445, -132.957912054, -132.137328521, -131.247623216, -129.799146714
b3, 12.5265695839, 1.09241737289, 0.0339259600203, 11.253895571, 14.6932328881, 11.3037912689, 11.6919328435, 12.2208716862, 13.0537244396, 15.3483566179
N3, 13.1613957017, 0.0311773090325, 0.000817363362942, 13.1019761861, 13.2218842525, 13.0958187306, 13.1403325767, 13.1625634127, 13.1834435931, 13.2184987258
Osc, 0.07776113
GAMMA, 292300000.0
