Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
a, 1.01572864234, 0.00528436756778, 0.000210115891149, 1.00582305322, 1.02614338654, 1.00491905104, 1.01233017792, 1.01556918901, 1.0194258245, 1.02549959671
v01, 18.6758334635, 0.556555989804, 0.026054694754, 18.0006744941, 19.748947777, 18.0231964061, 18.2249667116, 18.5287767921, 18.9855004565, 20.0040612668
b1, 12.0499461525, 0.563110126725, 0.0399654960314, 11.1286640713, 12.9862204741, 11.0722805987, 11.570536544, 12.1009581089, 12.5134124428, 12.95696979
N1, 15.8504731457, 0.177862742638, 0.01224359061, 15.53391665, 16.1626307706, 15.5426905018, 15.7240471883, 15.8467468201, 15.977010963, 16.1942407932
v02, -24.3939596912, 0.380725696772, 0.0188539652908, -25.1581453653, -24.0034270544, -25.4908256112, -24.5401626876, -24.2750558658, -24.1161828189, -24.0127566878
b2, 14.8447675437, 0.836197116182, 0.0341503785851, 14.0015655017, 16.5077715696, 14.0175721004, 14.2396429236, 14.5731729388, 15.1778897443, 17.1339088133
N2, 13.9952926692, 0.0361603564658, 0.00164148526261, 13.925940132, 14.0652709672, 13.9203191018, 13.9721303699, 13.9972600567, 14.0201648777, 14.0623827969
v03, -101.234316387, 2.58768167585, 0.0967402158404, -104.964028427, -96.400520333, -104.831461696, -103.45814089, -101.676727979, -99.4770371089, -95.7498981255
b3, 13.9579220329, 2.29331917018, 0.080056303779, 10.2862998385, 17.8369008102, 10.178677389, 12.0257458193, 14.0848174943, 15.8107927192, 17.7973605141
N3, 13.2479134339, 0.0871703905593, 0.00296382827081, 13.0881231467, 13.4315778237, 13.0608395114, 13.1929573649, 13.2527862422, 13.3062904927, 13.4141190374
Osc, 0.09475
GAMMA, 262800000.0
