Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
a, 0.968064456322, 0.00911562606723, 0.000785771038688, 0.952300873139, 0.984489461761, 0.952248066334, 0.963231166313, 0.967518380365, 0.973911382881, 0.984489461761
v01, 75.1186889706, 247.82664682, 18.0153029293, -357.525555953, 406.77891826, -380.330927522, -142.847884105, 138.271382469, 291.72599697, 395.442243947
b1, 13.5883581849, 5.00759145296, 0.333769179777, 4.25599094304, 21.9383383752, 4.51323327354, 9.71705022814, 13.8288005095, 17.7117680073, 22.9209408322
N1, 7.69178426119, 5.35067511288, 0.473121829992, 0.679570760137, 14.8958581438, 0.479752182914, 2.69273616482, 7.04590474372, 14.4525636841, 14.8958581438
v02, 36.3649583831, 2.11929181817, 0.161734948259, 32.271845257, 40.3242549902, 31.3936807346, 35.0463680955, 36.4704843324, 37.8512266265, 40.3242549902
b2, 12.5738246453, 4.07011818843, 0.341301968095, 5.75867113836, 19.5471955966, 5.91675176299, 9.55067069003, 12.2760878849, 15.3033615452, 20.1432716429
N2, 15.3786252508, 0.0775184232294, 0.0067901534491, 15.2814091794, 15.5722963184, 15.2846177793, 15.3215898044, 15.3634003029, 15.4076327032, 15.5931832246
v03, -169.781513139, 1.65689298011, 0.118435109835, -172.914118787, -166.729609674, -173.222945937, -170.702069443, -169.923123797, -168.723923482, -166.729609674
b3, 20.1708273898, 2.47760781763, 0.162538186307, 15.8687107227, 25.1024132409, 15.6113400611, 18.6299549096, 20.1100322248, 21.6451925439, 24.9444335474
N3, 15.6278581769, 0.0409065377468, 0.00293554178194, 15.5314272418, 15.6934746723, 15.5403512016, 15.6013129134, 15.6264589995, 15.656570966, 15.7131272199
v04, 104.882610012, 0.785136307777, 0.0602512850267, 103.526055094, 106.231703404, 103.526055094, 104.359533265, 104.796980923, 105.449878103, 106.367102553
b4, 13.7974063701, 1.63205052429, 0.158006385059, 11.6176847779, 17.5456279057, 11.7172861699, 12.6176647624, 13.292127906, 14.6365251501, 17.7429991418
N4, 16.5611306013, 0.22188651392, 0.0214341526224, 16.1471608512, 16.9035349715, 16.1471608512, 16.4014210091, 16.5812579439, 16.7455808369, 16.9656644578
Osc, 0.00208
GAMMA, 2380000.0
