Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
a, 1.01619016323, 0.00292437189829, 0.000189731128828, 1.01052050279, 1.01994898873, 1.00916945338, 1.01450278945, 1.01684719161, 1.01850779862, 1.01975461732
sigma1, 21.5485911091, 20.3275845435, 1.59393636236, 0.312761669481, 67.9109723857, 0.663550456299, 6.77411665883, 12.3478865966, 29.8881266553, 73.629521652
v01, -127.586450519, 189.728032779, 18.7498139685, -405.248484618, 121.980429089, -412.297607409, -366.683014198, -57.3708090523, 72.0218912257, 118.962983721
A1, -20.8402914774, 36.2140762809, 3.43697412111, -74.86389028, -0.132120023824, -162.180666841, -21.6530531159, -9.4438337262, -5.27422642474, -0.872955377114
sigma2, 6.97814151644, 12.477869848, 1.17591265276, 0.00191656861903, 35.0860492651, 0.0360284741534, 0.291311281865, 0.662249269951, 5.47142136744, 40.4982637724
v02, 43.4111032049, 69.6277287372, 6.91123972442, -100.748195416, 104.678982848, -142.375504601, 71.5447479603, 72.6128927918, 73.1842574995, 100.679965274
A2, -196.419212296, 151.314829859, 14.158050975, -422.385724524, -1.77719011069, -455.439889047, -319.966948008, -226.49862351, -17.1453680159, -3.39251246868
sigma3, 9.99241423396, 1.36517520426, 0.0696528235315, 7.29495102261, 12.6621099761, 7.57471184211, 9.05809994613, 9.8944066692, 10.7699931024, 13.0841500817
v03, 215.395349804, 1.54839164627, 0.0556002049461, 212.712220488, 218.684497875, 212.24275618, 214.352661718, 215.356260137, 216.458357022, 218.581448467
A3, -18.7391129078, 2.44780338552, 0.12521387388, -23.1439879572, -13.8149152905, -23.4390938441, -20.4198316937, -18.7048392268, -17.1515634709, -13.8957516479
sigma4, 42.4211375369, 19.3717801308, 1.44609880595, 0.126728896377, 72.4236809658, 2.79086811718, 30.0033645684, 45.7774809281, 56.0200133765, 75.8133068139
v04, 249.757911555, 245.488477523, 24.1707332864, -387.470054471, 435.15039858, -391.081948535, 130.043123274, 364.242905848, 400.877803407, 433.403554228
A4, -35.8302737404, 31.2892553462, 2.98500217998, -89.0539160792, -0.0509821075713, -95.1194665409, -56.6152166176, -27.2653803889, -7.66103895539, -0.770769097633
sigma5, 23.4750149452, 6.25664305479, 0.375279270458, 12.188909786, 33.961893335, 13.2804049516, 19.1170649269, 23.3041803558, 26.9627698251, 37.2310110382
v05, -284.038253534, 4.71802777524, 0.207496640302, -293.512414483, -275.196515248, -293.169032403, -287.310674132, -284.379557665, -280.862418154, -274.757127046
A5, -19.8702489482, 3.79087994953, 0.266059025681, -27.1067375536, -12.9565148836, -27.0174649102, -22.3319024249, -20.0349735898, -17.2624869109, -12.6954306239
sigma6, 45.8236787945, 15.5287171618, 1.20960203339, 15.5336898629, 75.9627632558, 12.0982823121, 33.6316685832, 49.2980314944, 56.7453280857, 74.0005669645
v06, 372.881547509, 77.4213397475, 7.48583006188, 136.041003133, 441.408997057, 107.165265998, 381.025158829, 397.04661061, 412.262030528, 430.586091294
A6, -53.3378347838, 30.6405896335, 3.01729600322, -94.888347226, -0.193315769101, -99.3352903009, -79.941812185, -56.4512772984, -29.8110757943, -0.193315769101
sigma7, 13.4470614375, 1.31006905918, 0.121681542584, 11.1061780745, 15.7148143614, 11.1838166527, 12.3288841793, 13.4799290665, 14.3967324097, 16.1593719404
v07, -35.8057507406, 1.53128469963, 0.140101293011, -38.5045489707, -32.8153577239, -38.3938752817, -36.9737519019, -35.9348016163, -34.8004547698, -32.6143374772
A7, -63.2920373118, 9.38745398489, 0.899709502491, -82.0201710123, -46.4237246713, -79.9749661982, -70.1972063206, -63.6414434911, -56.3536647509, -43.9635271328
sigma8, 18.6903255411, 0.563430192997, 0.044087405002, 17.7555648386, 19.9350782901, 17.678077893, 18.2832182804, 18.6078663427, 19.0598293139, 19.9047759119
v08, -157.498976242, 0.543408167305, 0.0385632223872, -158.530976816, -156.5197882, -158.509540679, -157.865645583, -157.476449365, -157.138664175, -156.465871154
A8, -144.56759139, 4.07846026527, 0.324846188186, -152.49168748, -137.210856164, -153.045312775, -147.578708163, -144.38807693, -141.828557238, -137.339221665
sigma9, 26.5815889632, 1.55616345805, 0.14873469696, 23.0035927912, 29.0332213122, 22.7552531958, 25.6327765681, 26.8688755342, 27.7251380763, 28.9877881695
v09, -79.5958560092, 2.51788221993, 0.247305305407, -85.4258876506, -75.0173373244, -85.2729916184, -80.9673181554, -79.5649953012, -78.224333256, -74.7131761438
A9, -224.363869481, 17.0925049311, 1.67511977223, -248.546004138, -183.563638376, -248.546004138, -235.756768367, -229.059938408, -216.137609811, -183.03713928
Osc, 0.05399224
GAMMA, 243400000.0
