Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
a, 2.80600264148e-17, 3.47213566843e-19, 1.7573757467e-20, 2.73656988589e-17, 2.87051862806e-17, 2.73844614191e-17, 2.78190717183e-17, 2.80657377954e-17, 2.83096769083e-17, 2.87305831574e-17
a1, 3.47677147495e-21, 6.4877205289e-22, 1.87042096035e-23, 2.23219696114e-21, 4.74697448444e-21, 2.18026498155e-21, 3.02872056104e-21, 3.48621982289e-21, 3.93337277031e-21, 4.73163858965e-21
a2, 8.22331847973e-24, 2.62907983007e-24, 1.20458832824e-25, 3.17236110312e-24, 1.33564337738e-23, 3.09857003641e-24, 6.49647128403e-24, 8.16843638335e-24, 9.98212191006e-24, 1.33113217724e-23
v01, 29.964160873, 0.277867522444, 0.0081481041227, 29.5007281505, 30.428480621, 29.527920154, 29.7262292799, 29.9427481597, 30.1944077014, 30.4760794833
b1, 19.1915483326, 2.05016944402, 0.15216246265, 15.2415718296, 23.4072650944, 13.8740079565, 18.2282587817, 19.3726848097, 20.541482402, 22.489624862
N1, 16.0754955763, 0.126130405473, 0.0109629352578, 15.9433723101, 16.2626862787, 15.9683375278, 16.0127422049, 16.0462115483, 16.090582387, 16.4503184277
v02, -38.9834630895, 0.282236202037, 0.00849508361854, -39.4287930919, -38.5003565925, -39.4675393864, -39.2209183727, -38.9916035424, -38.7373793522, -38.5210292765
b2, 13.2764837157, 3.72006804579, 0.144901324402, 7.27509777482, 20.0685376558, 7.6620572643, 10.3861160343, 12.8202944524, 15.4456637772, 21.9150496978
N2, 15.2841780368, 0.05471818553, 0.00159028023823, 15.1788062501, 15.392596847, 15.1740620047, 15.2500771721, 15.2843874279, 15.321903803, 15.3910119587
v03, -244.995017259, 0.281765688449, 0.00791412008429, -245.443844592, -244.502194011, -245.471334998, -245.233280794, -244.988415374, -244.754744842, -244.524555016
b3, 20.9472749409, 3.22603763087, 0.0925762589799, 14.6968094369, 27.164196388, 14.7112963552, 18.7674976451, 20.9270101331, 23.0396575559, 27.3413296468
N3, 15.5689137248, 0.0394688625532, 0.00118051631742, 15.4890838283, 15.6433969065, 15.4903540492, 15.5420297315, 15.5698304788, 15.5958043327, 15.6453451959
Osc, 0.00208
GAMMA, 2380000.0
