Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
a, 1.00949122323, 0.00238697858152, 0.000105910018308, 1.00458568061, 1.01400598706, 1.00486046225, 1.00786605538, 1.00942070738, 1.01108541288, 1.01433583067
v01, 55.26072937, 0.191379519651, 0.00793367491353, 54.8973626623, 55.6482507518, 54.8638553267, 55.1356913614, 55.2689529645, 55.389815105, 55.6226468388
b1, 17.9782785926, 0.432126517821, 0.0324141719577, 17.1465012413, 18.7124319431, 17.0277898699, 17.6941712952, 18.0027647833, 18.3084169856, 18.6912932321
N1, 14.2946924772, 0.0194905489735, 0.00141204242265, 14.2578963919, 14.3330792885, 14.2616398022, 14.2805246895, 14.2928086485, 14.3067749894, 14.3392550213
v02, -16.6007714237, 0.258118661414, 0.0122663131427, -17.1399142118, -16.1559820286, -17.1251369421, -16.7642717831, -16.6049925748, -16.4223538682, -16.1156144271
b2, 20.7289582276, 0.335602033492, 0.0163965699575, 20.0938277673, 21.1997634011, 19.9419264962, 20.507741818, 20.7999538861, 20.9991051902, 21.1801072147
N2, 14.0177382934, 0.00735593459945, 0.000296828709572, 14.0020687146, 14.0301718316, 14.0034264837, 14.0128106164, 14.0179855404, 14.022634833, 14.0317751655
v03, -130.096147473, 0.484581048063, 0.0160258615711, -131.067529448, -129.246333981, -131.027483428, -130.401650471, -130.095545451, -129.771213456, -129.161392943
b3, 14.1927143685, 1.11022685592, 0.0469058764173, 11.9384621891, 16.3858599648, 11.9384621891, 13.4842243119, 14.2425572907, 14.9143798212, 16.4003817429
N3, 13.4912991608, 0.012994001988, 0.000471566058795, 13.468046195, 13.5168346871, 13.4678430814, 13.4825326852, 13.4903443858, 13.5004466927, 13.5166994224
Osc, 0.12523167
GAMMA, 290900000.0
