Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
NTOTH2, 19.4409750807, 0.021795661159, 0.000391406834272, 19.3990278791, 19.4841330158, 19.3964751424, 19.4265231013, 19.4413160038, 19.4558786197, 19.482614472
TEMP, 547.363319823, 48.3322024123, 0.864470275039, 451.011956349, 640.219616045, 459.034505621, 513.565640501, 545.221251929, 578.97552814, 648.539385073
B, 0.970840879527, 0.353668552297, 0.00939612954681, 0.339711915395, 1.76086801661, 0.357779190776, 0.749774851666, 0.914076854125, 1.13910748296, 1.78345376253
A_Z, 1.77870493903, 0.71038161658, 0.0196546821945, 0.751540202504, 3.30380207173, 0.816081663301, 1.26506659917, 1.58649618828, 2.16721463883, 3.44588808668
N_HI, 22.0293319102, 0.0181424473735, 0.000402645953679, 21.9929915283, 22.0499997985, 21.9832768887, 22.0199319124, 22.0343407558, 22.043125553, 22.0491843911
B_HI, 20.6598344688, 11.5711108191, 0.151480567481, 2.19320457896, 39.9849575198, 0.988360800929, 10.788050407, 20.9250290005, 30.7719259153, 39.1709349405
A_Z_HI, 82.8874722111, 16.6280107992, 0.298768032615, 48.9585515267, 99.9934957493, 37.713417309, 75.9160111014, 88.0530705659, 94.871061329, 99.5195530233
N_FeII, 15.5128060445, 0.0784033952037, 0.00142719805637, 15.3598623017, 15.5999904627, 15.30974837, 15.4760136273, 15.534324227, 15.571929307, 15.597212248
B_FeII, 18.570950795, 1.26683289848, 0.0238679804857, 16.0292913477, 19.9994111604, 15.3048685109, 17.9743149445, 18.9318766271, 19.530624015, 19.9573731318
A_Z_FeII, 5.81220377543, 6.95239442961, 0.0762011737486, -7.96339971576, 18.4010677796, -7.96339971576, 0.934628418899, 6.1427114066, 10.8169751883, 18.4061097581
N_SiII, 19.9490282328, 0.0538281810993, 0.00119419076987, 19.8387362762, 19.9999923617, 19.8023941498, 19.92942199, 19.9661592032, 19.9867623687, 19.9987315267
B_SiII, 22.6407321897, 6.20498211643, 0.117998221245, 10.2364565414, 29.9993353304, 5.41642970014, 19.250673189, 23.9124782157, 27.7442979063, 29.7889106902
A_Z_SiII, -68.2836233919, 32.031205972, 0.884712574877, -99.9985695943, 1.90337700884, -99.1383263112, -89.9758098866, -77.4548483403, -56.9657770532, 21.8625277315
N_ZnII, 13.4498984286, 0.200029905917, 0.00317590205233, 13.1050968861, 13.7652112071, 13.116075206, 13.2804328601, 13.4508256951, 13.6216129208, 13.7796437541
B_ZnII, 9.93962809685, 5.71686782053, 0.0665780059256, 0.469300097975, 19.3185981181, 0.542692497666, 5.03212562344, 9.90350295937, 14.840761874, 19.410553259
A_Z_ZnII, 0.896820919418, 57.7571231617, 0.741276625297, -89.6427305129, 99.7396707482, -94.8575601228, -48.890044755, 1.11096485913, 51.3978792416, 94.7578818393
N_SIV, 19.8653925696, 0.128420777905, 0.0024414157221, 19.6095405177, 19.9999994059, 19.5270262369, 19.8137939169, 19.9023567546, 19.9592726902, 19.9968545422
B_SIV, 29.1622205622, 0.817063943086, 0.0154353607982, 27.5620747698, 29.9999847183, 27.0754114171, 28.8143524795, 29.4086859721, 29.7649317307, 29.9773788493
A_Z_SIV, -93.6865527777, 5.1739381845, 0.077621033134, -99.9999049319, -83.9997295799, -99.763266085, -97.6146362305, -94.7873735328, -91.0846380855, -80.3268728427
N_NII, 19.9637555016, 0.0295900661358, 0.000468365765714, 19.9056116286, 19.9999915087, 19.8899228176, 19.9481730284, 19.9710005898, 19.986354269, 19.9986003279
B_NII, 17.6649447733, 8.63662421758, 0.121234400902, 2.18411810638, 29.9974589796, 1.19953371762, 10.6836807417, 19.2194328271, 25.3689259644, 29.511332946
A_Z_NII, -89.5625298278, 9.73947347775, 0.158575531682, -99.9990136939, -69.9328393721, -99.668313073, -96.794885299, -92.3686001221, -85.5142223608, -63.5462073263
N_ArI, 17.3739296161, 0.689597766971, 0.0268363722144, 16.0876958249, 18.451588782, 16.0261174422, 16.8253381566, 17.4413768301, 17.9748832605, 18.4174515403
B_ArI, 27.5727243892, 2.26791879509, 0.0795391266914, 22.8961858566, 29.9987644939, 21.9635414535, 26.3080535548, 28.3997727298, 29.367959939, 29.953488724
A_Z_ArI, -47.9642906523, 14.1793149626, 0.652728221514, -71.3617122099, -26.8931973183, -71.0627679435, -61.8959169763, -44.0384017599, -35.8001672033, -26.5117751587
N_OI, 19.8346248742, 0.200635592571, 0.00505068501837, 19.4513955576, 19.9999984784, 19.2719767268, 19.7866059239, 19.9014897211, 19.9610138208, 19.9961593158
B_OI, 28.3139533536, 1.62436641619, 0.0349542677001, 24.8568362711, 29.9997445236, 24.0477073451, 27.5878928149, 28.8515020229, 29.5161685471, 29.9582882911
A_Z_OI, -25.7715200841, 18.4974859749, 0.32572420917, -62.3374695812, 5.09252573893, -62.1755020759, -40.1842804409, -23.9256693198, -10.7755399437, 5.34014215248
