Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
a, 5.89199214287e-17, 8.11226894446e-19, 4.33353286792e-20, 5.74768799167e-17, 6.04471121034e-17, 5.74239193912e-17, 5.83398670339e-17, 5.89114354842e-17, 5.95228263763e-17, 6.04215821507e-17
a1, 2.87590107876e-20, 5.51637054525e-21, 3.35291926398e-22, 1.79281536824e-20, 3.84983156864e-20, 1.83058286069e-20, 2.49798857708e-20, 2.86258742269e-20, 3.27301140934e-20, 3.90900717712e-20
a2, 1.82959649114e-22, 2.67372953789e-23, 1.76132809641e-24, 1.37154383056e-22, 2.41092374595e-22, 1.33619586752e-22, 1.63538310818e-22, 1.82440176172e-22, 2.0106261343e-22, 2.39303473622e-22
v01, -9.64368529639, 11.205850157, 0.289279253225, -27.4902529447, 9.73554033337, -28.6164771576, -19.0332140173, -9.84668881089, -0.108695204053, 8.85724876731
b1, 11.3858937635, 2.68007768646, 0.0907510334567, 6.86622975826, 15.4413694607, 7.03431621134, 9.04090142898, 11.3826322157, 13.6992445102, 15.642761583
N1, 5.310748694, 3.52714097239, 0.146404445015, 0.0127783929767, 11.5201489746, 0.14600805476, 2.25273203327, 4.78225146284, 8.07470247209, 12.1625617547
v02, 71.5982847411, 1.71696872789, 0.0609213986651, 68.3419529964, 74.8623480797, 68.2981919523, 70.4064741524, 71.5776460244, 72.7661017433, 74.8623480797
b2, 11.476869079, 2.59973040908, 0.103812944432, 6.99236285432, 15.5829415609, 7.06627301587, 9.35887287154, 11.4776733707, 13.7968016327, 15.7275796415
N2, 14.0998367607, 0.057632622762, 0.00208480342752, 13.9886157079, 14.219759513, 13.9782158364, 14.0629621283, 14.1021222934, 14.1378555891, 14.2152808455
Osc, 0.0245
GAMMA, 16300000.0
