Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
a, 0.994385972495, 0.00868430053867, 0.000915405652921, 0.982809838733, 1.00465671368, 0.982809838733, 0.988516492195, 0.988516492195, 1.00197504241, 1.00465671368
sigma1, 76.4004552725, 2.11505093731, 0.222945944306, 73.7113082304, 79.5521975212, 71.8968782332, 74.9619910808, 76.0034029497, 79.5521975212, 79.5521975212
v01, -176.085329401, 17.2649923255, 1.81988998446, -204.886212398, -159.832894578, -204.886212398, -186.919209356, -164.839120664, -164.839120664, -146.705162358
A1, -489.659775872, 55.1051229638, 5.80858997698, -587.725815751, -403.930712647, -587.725815751, -535.038823942, -496.731486795, -446.201166055, -403.930712647
sigma2, 76.3387799837, 3.57641491394, 0.376987232861, 69.3001701432, 79.7967932586, 65.9937688189, 73.5350107552, 77.5366588211, 79.130711096, 79.7525287287
v02, 164.203922934, 16.1375168883, 1.70104363822, 140.36838713, 204.87749021, 140.36838713, 153.620291039, 161.516998503, 175.498600462, 204.87749021
A2, -523.629758982, 78.9587595993, 8.32298405185, -588.12696441, -388.860276447, -588.12696441, -577.846339276, -576.533838146, -466.990251204, -380.101104869
sigma3, 35.5908196305, 4.69964596718, 0.495386181757, 28.6038440939, 48.1067727426, 28.6038440939, 34.1222519279, 35.7288362877, 38.6181883023, 48.1067727426
v03, 4.37915645678, 7.52590467235, 0.793300007264, -3.24885342325, 17.0320647536, -4.61408881497, -2.44895775751, 2.73893382095, 8.97675275956, 17.0320647536
A3, -377.274628616, 36.3089416035, 3.82729849657, -436.971861165, -320.826138111, -436.971861165, -411.091430498, -367.645217675, -357.187640793, -291.526161969
Osc, 1.83
GAMMA, 500000000.0
