Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
a, 1.03935873154, 0.0123209726286, 0.000601490576854, 1.0138995228, 1.0608818833, 1.01566976037, 1.03020044123, 1.03932217869, 1.04805074352, 1.06429108098
v01, 6.16824098893, 5.81875721953, 0.217590607141, -5.00992970238, 16.7376527064, -4.9268966834, 2.26713208946, 6.16625712122, 10.3082126732, 16.984022805
b1, 35.1698448288, 10.0591266427, 0.420660959194, 16.2621358486, 54.3882110329, 16.718937815, 28.3745248722, 34.6239530586, 41.4429440017, 56.1481024994
N1, 14.1663823096, 0.0751000314748, 0.00337834653543, 14.0076762011, 14.2915663351, 14.0139810727, 14.1199522311, 14.1713275313, 14.2162051551, 14.3030215681
v02, 7.26899177869, 243.752599545, 6.55791897538, -376.485323172, 419.978784254, -401.348527929, -201.127149681, 10.1322341021, 225.448760692, 403.058015619
b2, 55.0806716255, 25.5378436893, 0.674654956127, 13.7952220949, 98.1142506529, 12.4795824018, 33.2634978989, 55.2437327637, 77.0019793888, 97.3399895882
N2, 5.27664739433, 3.88274533349, 0.140546603767, 0.000598534192015, 12.4241000155, 0.17808027589, 1.89373786009, 4.55703409338, 8.30194121183, 13.1692913922
v03, -168.130723598, 8.70983432446, 0.395860793579, -185.175834477, -149.219736226, -187.078782581, -172.877867762, -168.244898528, -162.781915309, -150.886725831
b3, 47.4380403247, 17.1864865528, 0.861649476898, 18.7371432269, 86.146394974, 19.9193251663, 35.4326438631, 45.251864175, 57.8581098592, 88.4654562207
N3, 14.0858499668, 0.0920060911633, 0.00523996053777, 13.9256949001, 14.2654046521, 13.9003718916, 14.0290539908, 14.0973816894, 14.1452318331, 14.2522373992
Osc, 0.05872927
GAMMA, 544600000.0
