Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
a, 1.00971842224, 0.00773551119316, 0.000278167966793, 0.99531300122, 1.01998816457, 0.991095843164, 1.00473266016, 1.01135934641, 1.01606422532, 1.01963312826
sigma1, 49.6749273066, 22.7126402489, 1.34435149982, 3.00020551278, 79.9870531889, 0.454555202097, 33.721075536, 54.4745538057, 69.52522261, 78.7095891406
v01, -115.175540184, 200.293241525, 14.7031903031, -399.992576548, 237.072269363, -399.510767546, -336.437659097, -64.0069918074, 1.37890967841, 329.058928642
A1, -38.7853732873, 56.4233171162, 4.58829413376, -94.8681782205, -0.0193341208461, -110.018981132, -56.6687770399, -22.9505748654, -7.25647704607, -0.349484860376
sigma2, 48.3138575251, 26.7486807435, 1.98356976515, 0.0570838660022, 78.2241699681, 0.258511861619, 28.0542526255, 57.1107570031, 71.2135079488, 79.1987340942
v02, -156.083522658, 208.905119799, 17.0130826341, -399.994259784, 187.052728809, -399.161685069, -387.002509799, -99.6006055676, -6.3122609237, 312.990653055
A2, -63.7503345488, 90.1137422463, 6.91107440681, -247.92748139, -0.0255448688695, -379.540832987, -73.3974129503, -42.1676185657, -11.6368418063, -0.924213312584
sigma3, 44.6323656984, 26.1994546377, 1.84443050588, 0.119304984783, 78.1638372103, 0.317654426923, 24.0840284315, 50.0068705846, 67.7417468134, 79.0050192763
v03, -102.443738579, 202.465167816, 14.6921315818, -399.762164754, 291.228044828, -398.987259084, -303.627453124, -59.7678764496, 12.8312428679, 339.31966324
A3, -55.1551867365, 91.695540888, 7.70292759307, -247.52609466, -0.0219081157262, -399.327903642, -61.7993030713, -25.0274805482, -7.46595403196, -0.452975001916
sigma4, 43.5304122199, 26.0853662886, 1.73109120271, 0.0588834621145, 77.7980015039, 0.362476765591, 22.0944872089, 48.5456253688, 66.6336222897, 79.0374657211
v04, -75.1995524522, 196.144146711, 13.4517245785, -399.980496302, 303.823160408, -398.03646165, -221.551868695, -41.3190254514, 20.6693866297, 333.95370607
A4, -49.2489440805, 76.6933812731, 5.86281010595, -190.323428719, -0.00845104619815, -315.129487403, -58.1523346024, -24.6558177423, -8.12499218866, -0.348839556313
sigma5, 47.2846447904, 25.3218600343, 1.59133225183, 0.0338960664428, 77.7686124865, 0.149393181236, 29.6773516604, 53.3858182339, 69.192283898, 78.8498842243
v05, -106.744989769, 200.949614376, 15.4517329519, -399.997033212, 279.769637537, -397.90889574, -312.270357206, -57.3046868113, 6.43522836989, 340.425354289
A5, -50.7310765701, 78.6160295839, 5.75086549567, -161.37840314, -0.0250540584716, -331.887007363, -60.7524494776, -29.0149563832, -9.54087253812, -1.03305232724
Osc, 0.153
GAMMA, 508800000.0
