Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
MH2S, 0.100322134269, 0.00268024595909, 0.000893415319696, 0.09855505774, 0.107544136908, 0.09855505774, 0.09855505774, 0.100283710139, 0.100283710139, 0.107544136908
A_Z, 0.556203915614, 0.389599588144, 0.129866529381, -0.000334160701751, 1.1799458387, -0.000334160701751, 0.489395889156, 0.530339756931, 0.530339756931, 1.1799458387
N_FeII, 16.0, 0.0, 0.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0, 16.0
B_FeII, 23.611327578, 0.832289858056, 0.277429952685, 21.7806574853, 25.3085192196, 21.7806574853, 23.6303959282, 23.6303959282, 23.6303959282, 25.3085192196
A_Z_FeII, 0.277421349096, 0.170770118132, 0.0569233727106, 0.0, 0.422404537228, 0.0, 0.205068287028, 0.409720978061, 0.422404537228, 0.422404537228
