Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
NTOTH2, 9.99430230031, 5.00443778839, 0.707734379239, 1.34671383158, 17.467418634, 1.34671383158, 6.51313499992, 9.8751949767, 13.7393109906, 17.467418634
TEMP, 204.262113138, 116.608877281, 16.4909855744, 15.7991671287, 397.833424925, 15.7991671287, 116.975099312, 211.152712001, 287.391927989, 449.243923537
B, 12.3128936781, 8.57933762671, 1.21330156279, 0.608366923957, 23.4840939609, 0.608366923957, 3.6266394897, 15.5841892373, 20.481067844, 23.853799117
A_Z, 0.931021614661, 1.39442104945, 0.19720091598, -1.79143226704, 3.43692812081, -1.59436939881, 0.02435153019, 0.986050245174, 1.91614860594, 3.71125417527
H23.5177, 10.6518311852, 5.9264973915, 0.838133298843, 0.553545564923, 18.8427354906, 0.779789978507, 4.94918106689, 10.2516353122, 16.6478825035, 20.0723939814
T3.5177, 360.034416586, 249.439985328, 35.2761410249, 5.46264075168, 762.174302114, 5.46264075168, 151.218220616, 335.665836036, 582.031218466, 772.972985291
B3.5177, 3.21057397416, 3.58842247762, 0.507479573538, -3.17133597378, 9.91033902737, -3.04974368034, 0.576498629125, 2.71960230696, 6.12937327116, 10.2055951229
N_HI, 22.2421493761, 0.446713342243, 0.0631748067093, 20.6926457594, 22.4434340318, 20.6926457594, 22.3331855226, 22.4434340318, 22.4434340318, 22.4434340318
B_HI, 43.469547083, 22.6584266627, 3.20438542885, 8.77218462376, 72.0661229435, 8.77218462376, 19.847730864, 50.0863550357, 64.5417755884, 74.4022691114
A_Z_HI, -6.98412261414, 1.67657825996, 0.237103971361, -10.1968894518, -3.73284568339, -11.2093992656, -8.1448146554, -7.06542202713, -5.44831645169, -4.56897951659
N_ZnII, 13.3176878322, 1.7763568394e-15, 2.51214793389e-16, 13.3176878322, 13.3176878322, 13.3176878322, 13.3176878322, 13.3176878322, 13.3176878322, 13.3176878322
