Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
a, 1.03042142705, 0.00446381913271, 0.000392688636208, 1.02213444596, 1.03760103291, 1.02150479865, 1.02770058441, 1.03126943163, 1.03365014339, 1.03756756994
sigma1, 8.24722249833, 0.668901865604, 0.0665990337357, 7.44639620825, 9.72127983756, 7.53282859591, 7.80306674141, 7.9445138315, 8.75791458187, 9.93977746189
v01, 54.9909197449, 0.366785211071, 0.0317714318833, 54.2683508842, 55.7384185764, 54.311335372, 54.7217122661, 54.9681878413, 55.2000160267, 55.8655682894
A1, 4201.54301439, 1425.8714356, 141.802946113, 1126.02750846, 6079.99560308, 1227.52711757, 3162.64460803, 4719.28847469, 5219.55475084, 6205.46397719
sigma2, 16.2893056446, 0.921189161197, 0.0872051855734, 14.0884891625, 17.5944362202, 14.2010964603, 15.7084268447, 16.3990165828, 16.9003600642, 18.0081278975
v02, -13.3179794639, 0.245773402497, 0.0184854086349, -13.7598840717, -13.001131292, -13.9525132705, -13.4416772801, -13.264592677, -13.1319419388, -13.0110339307
A2, 178.002844067, 12.3090841154, 1.15543151953, 159.765627732, 201.645523133, 162.029124934, 169.605590114, 175.503860668, 183.046496961, 213.078878284
sigma3, 18.0255300501, 0.686887147928, 0.0409585178526, 16.8875105004, 19.4170479486, 16.8643168092, 17.5316947944, 18.0094247805, 18.4343012108, 19.4170479486
v03, -125.138087739, 0.133663260368, 0.00958993380255, -125.427958389, -125.00333536, -125.515082684, -125.191947806, -125.094993491, -125.050823444, -125.005203292
A3, 53.5376903879, 1.0525885903, 0.0600160760555, 51.7711584435, 55.6128386198, 51.4755009558, 52.7937359033, 53.5113683423, 54.2203069526, 55.5521292288
Osc, 0.34320935
GAMMA, 336000000.0
