Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
a, 0.983161779682, 0.00274533170708, 0.000188950972644, 0.98006832458, 0.988818675756, 0.980214085594, 0.981091681634, 0.98230209463, 0.984535983125, 0.989931847732
sigma1, 15.2862185725, 1.45308928849, 0.110629647805, 12.568389891, 17.9442184066, 12.7427246693, 14.2316087762, 15.1170897586, 16.2808489771, 18.5945502557
v01, 34.3377187276, 1.30185622336, 0.0783927753236, 31.8882509353, 36.6215408553, 31.7412937809, 33.4040624216, 34.4938124003, 35.1641365568, 36.6215408553
A1, -60.0494429244, 7.59469380968, 0.66056179114, -76.2292916961, -48.4427120018, -75.911351826, -65.2952316944, -58.7193269488, -54.2611251474, -47.2959686508
sigma2, 61.9859643248, 3.49283433542, 0.258969636697, 54.9265916915, 68.6134074835, 55.4656354433, 59.6582147911, 61.8598586968, 64.2181836858, 69.58610043
v02, -172.531798262, 2.7541584278, 0.143455644264, -178.068728741, -167.438676064, -177.991681034, -174.331997858, -172.370102298, -170.903534108, -166.910624234
A2, -280.46777785, 13.2876703936, 0.984698969681, -307.881278789, -255.770495994, -308.738524147, -288.77594768, -279.916760616, -270.910362209, -255.770495994
sigma3, 65.7597888395, 1.43711690163, 0.106729438181, 63.3468351162, 68.9707445767, 62.8160811318, 64.7311654534, 65.8524487249, 66.7390434429, 68.6293364684
v03, 102.256794531, 1.82516206022, 0.146895529326, 98.6477836306, 105.701459122, 98.7819041534, 100.978925852, 102.130665062, 103.650782969, 106.034901191
A3, -583.970249483, 11.2485544323, 0.948096502613, -599.343121219, -562.064170212, -598.507389371, -592.791320344, -585.715108471, -575.798705939, -559.060416105
Osc, 0.539
GAMMA, 543200000.0
