Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
NTOTCO, 13.9225920604, 0.0821440733144, 0.0025611206122, 13.7683662312, 14.0748875612, 13.7492566875, 13.87039392, 13.9286615828, 13.974779921, 14.0635351009
TEMP, 3.85165588362, 2.4396738033, 0.060471388957, 8.66442119805e-05, 8.12738465638, 0.205695219069, 1.99133455467, 3.63883572452, 5.33543642428, 9.19129079886
B, 15.7066003157, 5.53521449865, 0.162463277454, 4.85869813251, 25.7751578059, 5.37218341953, 11.6167809361, 15.6567363017, 19.4927944604, 26.5856479898
A_Z, -31.7268860598, 3.91437573624, 0.0563330270128, -39.7135085286, -24.5329874495, -39.4490101359, -34.289043523, -31.606014866, -29.1360409975, -24.0704396092
