Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
a, 1.0407623518, 0.00724707627321, 0.000326669680966, 1.02684331535, 1.05564710407, 1.02547838175, 1.03599251363, 1.04099780291, 1.04561099585, 1.05483907486
v01, 29.9927184968, 0.276089828542, 0.0123027746394, 29.55068453, 30.4691543291, 29.5304284963, 29.745823202, 29.9957406938, 30.2232190735, 30.4609691401
b1, 48.2811954472, 15.4020891246, 0.763377026813, 20.6464882821, 82.9964701272, 20.9751201177, 37.5655015995, 47.7580244571, 56.7669424059, 84.4745854777
N1, 13.5949409184, 0.513964152039, 0.0431808772723, 13.2592002766, 13.9603703109, 12.1656679381, 13.5880123571, 13.6898432938, 13.779406733, 13.9179357005
v02, -11.001063352, 0.28431130561, 0.0124788301034, -11.4553188631, -10.5214917735, -11.4703109469, -11.2385596895, -11.0073660347, -10.7578759042, -10.5297393514
b2, 18.3469276041, 8.75055333437, 0.686459405351, 5.17606479718, 32.9127592384, 6.6895502782, 12.8108109383, 16.7220094182, 21.48281786, 44.3349566394
N2, 13.8780082894, 0.0862949331195, 0.0065814836361, 13.6681341403, 14.0203968544, 13.7153009562, 13.8295171901, 13.8732602861, 13.9278438064, 14.0776279115
v03, -80.0029822801, 0.28980071242, 0.011982488928, -80.4444193135, -79.5058965009, -80.4764249011, -80.2582676638, -80.0156041302, -79.7457306174, -79.5224354112
b3, 19.6432125451, 9.55679556324, 0.507072315522, 5.03316374417, 37.5063011024, 6.17669707323, 12.5565017645, 18.1562569399, 24.4047605547, 42.8410106644
N3, 13.5668222173, 0.163535773368, 0.0115808251061, 13.3311421623, 13.7943330257, 13.2710516898, 13.5067929521, 13.5813175681, 13.6613908588, 13.7675470649
Osc, 0.05872927
GAMMA, 544600000.0
