Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
NTOTH2, 16.1918929232, 0.0147449304766, 0.00071323110789, 16.1648391403, 16.2203677265, 16.1644023447, 16.1823051778, 16.1916641197, 16.2014457547, 16.2202750532
TEMP, 798.519923831, 1.50107648937, 0.0582464272821, 795.434151352, 799.998674735, 794.450681204, 797.970552001, 798.965344797, 799.614639799, 799.962701304
B, 31.3394311165, 0.275508719243, 0.0238597873703, 30.9661912317, 31.5827484855, 30.6194251005, 31.2584175647, 31.4276556078, 31.4982876965, 31.564953525
A_Z, 0.257368486961, 0.0529115196362, 0.00272200891861, 0.200688798649, 0.269377412788, 0.200688798649, 0.260180375617, 0.266734994133, 0.267460779914, 0.269455419432
N_HI, 21.7992497338, 0.000867462688037, 8.09123311104e-05, 21.7978296544, 21.7999870476, 21.7978296544, 21.7990387202, 21.7996306825, 21.7998447735, 21.7999915007
B_HI, 31.0100311444, 9.14310503824, 0.240492592946, 9.72134222647, 39.9999102197, 5.18372641679, 27.5777620099, 34.3127591894, 37.6106084514, 39.8147388162
A_Z_HI, -98.3468631596, 1.69914558028, 0.056478454932, -99.9992878306, -94.9588779112, -99.9648868808, -99.5648824165, -98.8793227647, -97.6643074228, -93.6359049201
N_FeII, 18.7318970572, 0.0682546333423, 0.00210977403249, 18.5947415798, 18.8557154713, 18.5813421155, 18.6883640732, 18.7407473123, 18.7801300825, 18.8463980088
B_FeII, 29.9417921231, 0.0586677429865, 0.00193806369996, 29.8190388063, 29.99994517, 29.7805681914, 29.920928719, 29.961036306, 29.9843629276, 29.998810267
A_Z_FeII, -74.2504409857, 2.54071827463, 0.0566007605234, -79.0964927872, -68.591851858, -79.2385192763, -75.8427180292, -74.3056168788, -72.7320853672, -68.7168272073
N_FeIIa, 16.0365508071, 0.447224507986, 0.0408098477721, 15.5003432581, 16.8463257349, 15.5033459395, 15.6647071667, 15.8062725211, 16.4917685514, 16.8579504674
B_FeIIa, 0.497589686539, 0.203909175877, 0.0199794797805, 0.239543130012, 0.788433614845, 0.245305843678, 0.29258005456, 0.440419269592, 0.697726384767, 0.807315307503
A_Z_FeIIa, 1.83709770429, 0.521051238926, 0.0510376843554, 1.05423558569, 2.43460754041, 1.00701403493, 1.30884914777, 2.13866094384, 2.31919632374, 2.42272676859
