Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
NTOTH2, 14.1704550562, 0.0690583016099, 0.00687604251689, 14.0427750036, 14.2739742114, 14.0427750036, 14.1542186736, 14.1936582237, 14.2004802565, 14.2848613464
TEMP, 1221.8831419, 198.875334543, 18.9140006679, 861.910496686, 1613.8153888, 889.246612415, 1072.33618452, 1196.94201226, 1337.13169395, 1650.95355939
B, 0.191740317549, 0.0097694587831, 0.000965199703018, 0.185704835622, 0.212042232826, 0.185704835622, 0.185704835622, 0.185704835622, 0.19133406856, 0.212042232826
A_Z, -5.76420409579, 0.0154271335291, 0.00153162142261, -5.7840591769, -5.73937860385, -5.7840591769, -5.77897500684, -5.7548512568, -5.7548512568, -5.73937860385
H22.708428, 13.8640455977, 0.0516686492563, 0.00506884102345, 13.7818381561, 13.9254341635, 13.7818381561, 13.8092203973, 13.9060456637, 13.9060456637, 13.9254341635
T2.708428, 536.358589472, 99.9696628243, 8.59137445901, 339.855765639, 724.322595449, 351.457705405, 470.451542773, 523.461403971, 618.304896774, 777.149930667
B2.708428, 4.57821193747, 0.809982661532, 0.0739797844089, 3.42284696334, 6.0832570812, 3.56696501543, 4.09952083742, 4.38576620562, 4.90343102017, 6.57616015072
H22.709807, 14.914634368, 0.00852455590639, 0.000847693320325, 14.9020344129, 14.9204016944, 14.9020344129, 14.9020344129, 14.9204016944, 14.9204016944, 14.9204016944
T2.709807, 396.387189558, 16.638017298, 1.5545301798, 366.891733012, 427.026840098, 368.742302997, 392.400612781, 396.865881025, 406.17688983, 431.896888814
B2.709807, 47.3469755263, 1.63979642824, 0.121373025833, 44.2815197343, 50.2656081793, 44.2879575411, 46.2192190869, 47.3203577694, 48.531890575, 50.7434580008
