Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
NTOTH2, 20.0737431126, 0.0143891676478, 0.0013419293807, 20.0430660895, 20.093965249, 20.033659588, 20.0676499147, 20.0742026321, 20.08440444, 20.093965249
TEMP, 731.729488005, 30.6780616911, 1.92653226797, 681.490280845, 797.556682372, 670.165242802, 710.78020319, 731.3117099, 753.504345411, 790.65187478
B, 2.72215429708, 0.37677282602, 0.0212352753568, 1.98445229599, 3.4762241795, 1.73067891066, 2.55893462598, 2.75716797828, 2.96872396798, 3.3352592789
A_Z, 3.73040658774, 1.52305462961, 0.0716853136217, 0.177302067279, 6.00558917795, 0.419374725897, 2.77421512985, 3.92112307357, 4.70257556621, 6.45848460217
N_HI, 21.3718830576, 0.0148161010777, 0.00147950162501, 21.353055295, 21.3939983212, 21.353055295, 21.353055295, 21.3835235727, 21.3835324904, 21.3939983212
B_HI, 20.871999193, 11.2264229285, 0.470239538445, 2.76918585965, 39.9356687469, 1.5691136413, 11.6518431371, 20.97132871, 30.3859747508, 38.9094136991
A_Z_HI, 30.9525040031, 52.4389314643, 3.06218922732, -68.2774977161, 99.9430861372, -81.5057215992, -7.74174494711, 42.5603997689, 76.3146393155, 97.4609059496
N_FeII, 14.7261516673, 0.0628851598612, 0.00568508365386, 14.6318824768, 14.8300511724, 14.6317818378, 14.6851535265, 14.718832443, 14.7897976585, 14.8300511724
B_FeII, 18.2507034213, 1.53869444177, 0.0902786804062, 15.2594214777, 19.9873934973, 14.1606789477, 17.5620884519, 18.7171632474, 19.3414434287, 19.9332998277
A_Z_FeII, 79.2040261971, 9.84003721665, 0.424468717795, 62.8035400939, 99.6737714603, 59.1971122599, 72.6698476248, 79.5831501405, 86.1548842091, 97.5213514769
N_SiII, 15.1884078418, 0.139817229075, 0.0105550057632, 14.9270526309, 15.3840202193, 14.920828491, 15.084289938, 15.2266454199, 15.3055928899, 15.3840202193
B_SiII, 10.904095706, 5.61543876451, 0.210345060987, 1.20441793015, 19.8570575159, 0.73926832092, 6.41099760633, 11.3209968904, 15.7435459853, 19.5685479095
A_Z_SiII, -15.1771519184, 61.1814492285, 4.41343448435, -92.3403938289, 99.6945380671, -95.8442011896, -63.1084624706, -38.1107053739, 38.8365649915, 97.4805147851
N_SiIV, 14.1233604028, 0.103802211094, 0.00878743712758, 13.9722086096, 14.287582957, 13.9722086096, 14.0304368217, 14.1397370529, 14.2018590378, 14.2876201825
B_SiIV, 10.0440737548, 5.82149299749, 0.207674688669, 1.0748990958, 19.9852053465, 0.619352385499, 5.06487634681, 9.8396308303, 15.0803765089, 19.6437345008
A_Z_SiIV, -4.56895109944, 57.1642155657, 2.77005706688, -99.3095492268, 88.3993141286, -95.2600636571, -53.1896565886, -8.37418719606, 44.6947585301, 94.2840243668
N_OI, 17.214324564, 0.17935182196, 0.0143392502963, 16.8600974083, 17.3978896611, 16.7003754615, 17.1373660354, 17.2682829332, 17.3575453301, 17.3978896611
B_OI, 18.9129381317, 1.06665167837, 0.0607411238392, 16.6630461623, 19.998861948, 15.9307054772, 18.4818817906, 19.3039496445, 19.6809719262, 19.9624938756
A_Z_OI, 91.4390706709, 7.81396894587, 0.53419353355, 75.0937545872, 99.9422645233, 71.646923794, 88.5787875546, 93.8119477743, 97.0983467114, 99.8328698025
