Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
a, 1.04243055156, 0.00569192948472, 0.000436129669788, 1.0311843243, 1.05180355386, 1.03128927008, 1.03851784101, 1.04261936874, 1.04667108444, 1.05222342329
v01, 51.3629654047, 0.562472260122, 0.0318022146449, 50.327210348, 52.4218783448, 50.298662812, 50.9512884121, 51.3685591985, 51.7565973193, 52.4195699404
b1, 15.7005382682, 1.25445264665, 0.104565865525, 13.1989793579, 18.1975909182, 13.2084888225, 14.9276974219, 15.6591548019, 16.4729755359, 18.2100466902
N1, 14.5623994052, 0.0411947504134, 0.0036700449668, 14.4704468426, 14.6424709403, 14.4877417391, 14.5344073712, 14.5565256219, 14.5809682891, 14.6632220588
v02, -23.2883382106, 0.730184856562, 0.0372971593372, -24.975632316, -22.0687753065, -24.8551632292, -23.7291999018, -23.2763963526, -22.7941568608, -21.8807978145
b2, 14.4129668754, 1.8187876686, 0.144182129669, 11.1533835784, 18.1104112259, 10.5398867655, 13.2840985701, 14.3867182434, 15.499136963, 18.0386691261
N2, 14.2797277839, 0.0353207877303, 0.00311855613717, 14.2236478252, 14.3452814137, 14.2248376336, 14.2600881883, 14.2765257934, 14.2930252437, 14.3614526726
v03, -135.229786834, 2.41610921856, 0.149088723423, -140.695126358, -131.081975495, -140.08554863, -136.64264006, -135.559782079, -133.667113973, -129.822763161
b3, 17.4065331366, 6.41749210875, 0.375508510037, 5.58721537716, 29.0683165657, 7.07897146183, 12.8156782866, 16.7117246014, 21.1974773567, 32.349885331
N3, 13.6870783024, 0.0546918118046, 0.00395594591784, 13.5588151892, 13.775538963, 13.5782228537, 13.6543591099, 13.6893072341, 13.7149536515, 13.8063081411
Osc, 0.05399224
GAMMA, 243400000.0
