Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
NTOTH2, 18.3788870383, 0.0, 0.0, 18.3788870383, 18.3788870383, 18.3788870383, 18.3788870383, 18.3788870383, 18.3788870383, 18.3788870383
TEMP, 120.853074524, 4.53243841823, 0.640983588169, 113.385275687, 124.137841454, 113.385275687, 115.612397292, 124.137841454, 124.137841454, 124.137841454
B, 48.1457885633, 2.24493192572, 0.317481317595, 42.4433692861, 50.8826030342, 40.4186505345, 47.8069129074, 48.9276535149, 49.5366814678, 50.4716672844
A_Z, -0.388111490274, 2.01181273662, 0.284513285708, -4.94982253074, 2.55408967305, -4.77474545485, -1.18947488023, -0.303645774799, 1.23108789846, 2.95231310299
N_HI, 21.9501237131, 3.5527136788e-15, 5.02429586779e-16, 21.9501237131, 21.9501237131, 21.9501237131, 21.9501237131, 21.9501237131, 21.9501237131, 21.9501237131
B_HI, 55.9380732477, 26.7914313892, 3.7888805626, 17.9998811938, 96.0181362914, 2.72109281549, 35.1380335021, 55.6788524953, 81.4293962452, 96.0181362914
A_Z_HI, -9.36657080432, 28.550121531, 4.03759690766, -49.5034739819, 42.4364393587, -49.1081449337, -32.8339229278, -13.5976082412, 8.32554625218, 43.7688630489
N_OI, 19.2227404771, 0.253817782481, 0.0358952550356, 19.1055929783, 19.885742739, 19.1055929783, 19.1055929783, 19.1055929783, 19.1055929783, 19.885742739
B_OI, 25.9853054896, 3.60115685729, 0.509280486782, 18.958396452, 29.8548948898, 18.1508794786, 23.7647767258, 27.0274101925, 29.5527205716, 29.8548948898
A_Z_OI, -0.941578051696, 2.41991231087, 0.342227280978, -4.02424598765, 4.20473274917, -4.02424598765, -2.97413554726, -1.63476677233, 0.743866562897, 4.20473274917
N_SiII, 19.9609387737, 0.0, 0.0, 19.9609387737, 19.9609387737, 19.9609387737, 19.9609387737, 19.9609387737, 19.9609387737, 19.9609387737
B_SiII, 9.50047588834, 6.66354891967, 0.942368125574, 0.20670830195, 21.9151436162, 0.20670830195, 4.97666580781, 8.95548518106, 12.6403875378, 23.4002830174
A_Z_SiII, 12.9076370411, 1.9312641302, 0.273121992546, 10.1032870319, 16.1274202147, 9.75475320979, 11.3307967295, 12.7895627521, 14.8159451478, 16.068572297
