Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
a, 1.03228370696, 0.00488420988494, 0.000228631758291, 1.02191680426, 1.0409787044, 1.0221554829, 1.02887706014, 1.0324709573, 1.03572881434, 1.04153382582
v01, -138.837219787, 1.20972256613, 0.0646536531939, -141.112083415, -136.514892338, -141.176353299, -139.631380715, -138.828646313, -138.006964896, -136.531323799
b1, 20.8824111866, 1.84777823752, 0.0986280984867, 17.4536763502, 24.5348221141, 17.3933223301, 19.6527297993, 20.8096810321, 22.1431388624, 24.5212436803
N1, 13.0692344561, 0.0259493247704, 0.00144580269428, 13.0200520457, 13.1186244655, 13.0178726282, 13.0508299161, 13.0693798389, 13.0879444497, 13.1185380165
v02, -208.016964801, 1.53131768955, 0.0842617338631, -211.080186517, -205.197856036, -211.007789742, -209.112945117, -207.932097504, -207.039553483, -205.066496756
b2, 33.6697740751, 2.23098132115, 0.127681682716, 29.5484593189, 38.1344022812, 29.5484593189, 32.168554407, 33.5663419516, 35.1026453222, 38.1344022812
N2, 13.1897503695, 0.0221963231702, 0.00117823641862, 13.1442643274, 13.2327473504, 13.1433671968, 13.1758180059, 13.1905410511, 13.2050188241, 13.2327473504
v03, 170.865627617, 1.09533230896, 0.038001936162, 168.50062419, 172.755358208, 168.706469047, 170.106185874, 170.808783536, 171.650818952, 173.068438857
b3, 39.8130170908, 2.03906134654, 0.0902759469624, 35.7570843125, 43.5413872169, 35.8547574496, 38.4049750802, 39.8320217437, 41.2068967241, 43.7876360419
N3, 13.3866951873, 0.0159690429481, 0.000762741241424, 13.3541562507, 13.4155495899, 13.3542915232, 13.3758223583, 13.3880088521, 13.3977853634, 13.4160896816
Osc, 0.361
GAMMA, 282000000.0
