Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
a, 1.45012010136, 0.075691264541, 0.00748587534371, 1.30899604849, 1.58781185804, 1.30432976017, 1.39450652142, 1.45789501925, 1.50561397194, 1.58695142933
v01, 158.89036929, 3.32915626584, 0.246103262471, 152.626671019, 165.052690555, 152.626671019, 156.671938091, 158.866302555, 161.021563311, 165.080836752
b1, 94.2458403395, 4.7159737818, 0.388055479262, 84.6407178782, 99.9897812097, 82.2346232677, 91.5801383336, 95.6640643124, 97.8124587156, 99.8340115539
N1, 13.7001665769, 0.04493215421, 0.00430508060022, 13.6082131261, 13.7796943813, 13.5974862526, 13.6711663203, 13.7089850375, 13.73130994, 13.7770474598
v02, 173.826166645, 1.15811168134, 0.0455938865876, 171.264558673, 175.835705794, 171.519031202, 173.008154382, 173.805731676, 174.597262583, 176.220886627
b2, 11.4721659025, 3.08658269469, 0.180214414738, 5.26487500514, 16.4112472964, 5.76994158627, 9.13245977758, 11.4792266121, 13.6535042503, 17.5561550312
N2, 12.9701605261, 0.0614029668119, 0.00357870257071, 12.8542567987, 13.0791877327, 12.8600248116, 12.9316203637, 12.967998714, 13.0053316452, 13.099865834
v03, 349.612535072, 4.56145954817, 0.35224903528, 340.80339695, 358.49276106, 338.909484167, 346.984894049, 349.731590451, 352.630043445, 357.882031772
b3, 88.5239124139, 7.1470318887, 0.606837552028, 75.5864700848, 99.9965317032, 72.1760890142, 83.9681036865, 89.411000147, 94.1580678127, 99.3287913752
N3, 13.3797054417, 0.0905499390786, 0.00882552297958, 13.1886791899, 13.5327374049, 13.1719616438, 13.3249905088, 13.3930498203, 13.4488475733, 13.5169812584
v04, -2.21691564022, 3.92336282977, 0.266560703098, -9.47063043898, 6.11229396849, -9.15002976268, -4.74722164854, -2.56802057536, 0.0130932821673, 6.88302256153
b4, 50.7835042127, 6.98627593144, 0.576392522381, 38.5007426377, 65.6905810882, 38.8068278848, 45.9244457573, 50.163147707, 54.6784659125, 66.1878159727
N4, 13.0598706365, 0.0981016969097, 0.00922733742565, 12.8793090485, 13.2926143702, 12.8409963306, 12.9988654356, 13.0684197155, 13.1222613796, 13.2656731925
v05, -176.807517534, 1.56604722856, 0.0867030831206, -179.797880363, -173.733507167, -179.797880363, -177.9339909, -176.741415252, -175.766500494, -173.707163636
b5, 93.9009625738, 3.83849770693, 0.330446106145, 86.723613853, 99.9844820461, 84.9583333966, 91.4204501706, 94.5252384033, 96.7372160679, 99.6130218452
N5, 13.7915587621, 0.0398873710075, 0.00389547013466, 13.7123982209, 13.856069154, 13.7071360999, 13.7661036196, 13.7972705053, 13.8203902322, 13.8532272832
v06, -369.340759949, 2.98775628389, 0.200915505879, -374.397241426, -362.879328322, -374.65321905, -371.43976288, -369.565280226, -367.438334042, -362.883403199
b6, 61.8080131658, 5.60546137775, 0.457423992049, 50.9304898389, 71.7607358453, 51.3639728488, 57.7547805835, 61.8999658067, 65.6985453128, 72.2329383511
N6, 13.261876131, 0.0830925438932, 0.0080419696059, 13.0957973555, 13.3938407073, 13.0876129962, 13.2040457028, 13.2739252392, 13.3243242051, 13.3925634446
Osc, 0.361
GAMMA, 282000000.0
