Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
NTOTH2, 19.0425296636, 0.0501232884676, 0.0052579803514, 18.9021796691, 19.0708011373, 18.9021796691, 19.0563637523, 19.0573090763, 19.0708011373, 19.0708011373
TEMP, 388.347348845, 14.0972041545, 1.26918520327, 371.630330145, 404.304423622, 357.016593638, 371.630330145, 388.442995062, 404.304423622, 404.304423622
B, 19.8879027799, 0.169423736186, 0.0178354963503, 19.3989672185, 19.9996177032, 19.3989672185, 19.9141731764, 19.9614757611, 19.9781863022, 19.9996177032
A_Z, -10.9611121506, 1.99110596794, 0.200883918183, -12.9085334382, -7.72669144778, -12.9085334382, -12.8529616586, -11.3170618457, -9.4483292115, -7.72669144778
N_HI, 21.9206129318, 0.0, 7.1054273576e-16, 21.9206129318, 21.9206129318, 21.9206129318, 21.9206129318, 21.9206129318, 21.9206129318, 21.9206129318
B_HI, 17.8223633261, 5.99462563822, 0.409006651931, 8.5596595884, 28.3916598398, 9.08205388901, 13.0294178594, 17.1842107046, 20.9970351949, 29.1747736158
A_Z_HI, 86.0528902947, 9.44199141334, 0.807017923501, 65.1580328459, 96.8407299593, 64.7691942018, 79.6904509421, 87.737824434, 94.6872098887, 96.8407299593
N_FeII, 16.3135259957, 0.0211217664779, 0.00208425058558, 16.294031488, 16.3364108526, 16.294031488, 16.294031488, 16.294031488, 16.3364108526, 16.3364108526
B_FeII, 28.1607980619, 1.15329879493, 0.113722544363, 25.7713026034, 29.7628420634, 25.2868811249, 27.4691492191, 28.0792285584, 29.3706316754, 29.7628420634
A_Z_FeII, -11.6731094526, 5.95029759208, 0.653874969756, -24.7475507169, -4.16041312692, -28.5782511274, -11.9837004845, -10.010113377, -8.23778716929, -5.44397980256
N_SiII, 19.9555072084, 0.0406516034132, 0.00351747478102, 19.9040196351, 19.9876033581, 19.9040196351, 19.9040196351, 19.9876033581, 19.9876033581, 19.9876033581
B_SiII, 28.5540561668, 1.86265104809, 0.184549859516, 24.5161162522, 29.901188278, 23.8808106684, 28.0877680651, 29.5995335508, 29.6379681103, 29.7345951846
A_Z_SiII, -42.5502827946, 3.85668209726, 0.388728698064, -49.7885216572, -36.5987966577, -49.3843744729, -45.6260176693, -42.6185330816, -39.5023751009, -35.8733259812
N_ZnII, 12.1019141478, 6.71237063401, 0.624201246349, 0.682115343909, 19.9858631624, 0.391723347154, 5.83209945513, 13.8286842683, 18.5234469511, 19.9858631624
B_ZnII, 17.4416012591, 8.55960539293, 0.828315123381, 2.03875240142, 29.6939343967, 1.24576374181, 11.563727487, 17.9938580468, 25.2595638846, 29.5408481629
A_Z_ZnII, 7.79935087433, 3.78933594674, 0.302771886251, -0.360960175732, 14.39146627, -1.53683698565, 5.92543243799, 8.36503404495, 10.5707196554, 13.5663355557
N_SIV, 19.9428754985, 0.0, 3.5527136788e-16, 19.9428754985, 19.9428754985, 19.9428754985, 19.9428754985, 19.9428754985, 19.9428754985, 19.9428754985
B_SIV, 26.7088143117, 4.49988829318, 0.456504431749, 18.360766183, 29.9914522358, 13.3948237641, 25.9530335433, 28.2074644215, 29.8545298026, 29.9914522358
A_Z_SIV, -47.0075019174, 2.03238733446, 0.203260889767, -49.995667816, -43.0980759906, -49.8076417105, -48.6477547238, -47.3488672739, -45.598076527, -42.7494513724
N_NII, 19.8998645066, 0.0, 3.5527136788e-16, 19.8998645066, 19.8998645066, 19.8998645066, 19.8998645066, 19.8998645066, 19.8998645066, 19.8998645066
B_NII, 17.0435968135, 8.83808155983, 0.839659311656, 1.90594365491, 29.8152440177, 1.2561450003, 9.56026242466, 17.3791793283, 25.6903254571, 29.8152440177
A_Z_NII, -45.7608144335, 3.56099470707, 0.360648624503, -49.8728910495, -38.9425651032, -49.7865910884, -48.6551103583, -47.4063844758, -42.6185137873, -38.616093193
N_ArI, 17.0551477589, 0.402076570023, 0.0363644477393, 16.6035619242, 17.6554437501, 16.6035619242, 16.6035619242, 17.0792358276, 17.3608778662, 17.6554437501
B_ArI, 26.0199598661, 1.72545929196, 0.161739180307, 22.4253282258, 29.0955885285, 22.010837702, 25.3392022359, 26.3446670093, 27.1314559003, 28.7452303241
A_Z_ArI, -36.0690235122, 4.03396577098, 0.227675648686, -42.7258572094, -27.5451889374, -41.9424611721, -38.7882680144, -36.6564611097, -34.5032314532, -24.5943603758
N_OI, 19.965566936, 3.5527136788e-15, 0.0, 19.965566936, 19.965566936, 19.965566936, 19.965566936, 19.965566936, 19.965566936, 19.965566936
B_OI, 27.4950662686, 2.13891188996, 0.215191489122, 22.9157194886, 29.993511869, 22.6216016948, 26.1791757835, 28.2602531091, 29.1970142455, 29.8537543238
A_Z_OI, -11.019008866, 5.56494468144, 0.595069424552, -21.0549296844, 0.723952331371, -21.0549296844, -15.5328594167, -10.7039322363, -7.49975760209, 0.723952331371
N_OIa, 7.56694212136, 4.73572198601, 0.424066786318, 0.219500625129, 14.7707977949, 0.466960519798, 3.4968202926, 7.84038602204, 10.5840079264, 16.3437817476
B_OIa, 14.0906799093, 9.48865634635, 0.876721575937, 0.284705178814, 28.8295051101, 0.293704947864, 4.58845189725, 14.1444765193, 23.0400147056, 29.3243778247
