Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
a, 0.996107057981, 0.00478383941378, 0.000216655496238, 0.98626617476, 1.00470205044, 0.986638771008, 0.993088568181, 0.99620352179, 0.999170598855, 1.00531466487
v01, 29.8502280799, 0.263515726406, 0.0122390904943, 29.5086879165, 30.3949432233, 29.5169072115, 29.6378365975, 29.7806320953, 30.0085180927, 30.4377508402
b1, 12.9448741854, 1.32605685339, 0.119479739411, 10.6334654302, 15.4677886154, 10.7573419594, 11.8849823804, 12.891056416, 13.8189097855, 15.7194664467
N1, 15.5511759705, 0.259396834616, 0.0234817848159, 15.0790040034, 16.0288676384, 15.0806386511, 15.3630256831, 15.53371164, 15.7438606275, 16.0446755689
v02, -10.8416399694, 0.268094339278, 0.0133518478527, -11.3879408464, -10.500809522, -11.4558681846, -11.0190118779, -10.7730604336, -10.6090509746, -10.5117482719
b2, 19.2238867861, 1.50731848696, 0.0954930094786, 16.0892109015, 21.9234040297, 16.1684248964, 18.2227271403, 19.2364394015, 20.2915879005, 22.1545130705
N2, 14.7067364963, 0.0390186493732, 0.00228520634824, 14.6400838581, 14.7834430972, 14.6456287586, 14.6803030287, 14.7023549383, 14.7282259446, 14.7929112787
v03, -79.5830799788, 0.0761209073489, 0.0035980051376, -79.7390372828, -79.5007991395, -79.7836172357, -79.6118033995, -79.5630596608, -79.5273312687, -79.5033270517
b3, 13.0978815908, 1.23803065046, 0.110851323443, 10.9966327311, 15.7040654003, 11.0054185299, 12.1547525974, 13.0219280409, 13.9047784011, 15.7433221209
N3, 15.0180208807, 0.151483849813, 0.0134431515616, 14.7200427793, 15.2685579275, 14.7558120876, 14.9080829148, 15.001409038, 15.1190070411, 15.3302675553
Osc, 0.05399224
GAMMA, 243400000.0
