Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
NTOTH2, 15.8662581801, 1.7763568394e-15, 1.7763568394e-16, 15.8662581801, 15.8662581801, 15.8662581801, 15.8662581801, 15.8662581801, 15.8662581801, 15.8662581801
TEMP, 5.85940720588, 4.64729639777, 0.467778222491, 0.834680072247, 15.5043645121, 0.834680072247, 1.75900578916, 4.11815376748, 10.4476011669, 15.5043645121
B, 1.16550536518, 2.22044604925e-16, 0.0, 1.16550536518, 1.16550536518, 1.16550536518, 1.16550536518, 1.16550536518, 1.16550536518, 1.16550536518
A_Z, -2.08784090457, 0.029613703023, 0.00319097187813, -2.15154535841, -2.0378093046, -2.15154535841, -2.10111942131, -2.09071515307, -2.07731465489, -2.0378093046
H22.708428, 14.2020555274, 0.0515759000106, 0.0030687416932, 14.1502569936, 14.3032050989, 14.1502569936, 14.1702741821, 14.1762321597, 14.2482812144, 14.3032050989
T2.708428, 553.037649109, 79.2608341306, 5.88901689548, 418.915007613, 694.725366875, 437.699613579, 510.22744046, 557.799807972, 587.874394098, 786.849789998
B2.708428, 19.910322394, 3.19472854437, 0.344773681869, 15.2757471253, 27.9488554028, 14.4405723527, 17.675667928, 19.8275074741, 22.0831890009, 27.9488554028
H22.709807, 14.8397577202, 3.5527136788e-15, 1.7763568394e-16, 14.8397577202, 14.8397577202, 14.8397577202, 14.8397577202, 14.8397577202, 14.8397577202, 14.8397577202
T2.709807, 362.989923937, 8.26611914256, 0.774340636038, 351.655286989, 375.8197946, 346.222241467, 355.34817036, 365.045928763, 365.045928763, 375.8197946
B2.709807, 42.9036626582, 1.24534290322, 0.116056252831, 40.8869338063, 45.2178403468, 40.8869338063, 41.9484490185, 42.998008019, 43.7695023169, 45.2178403468
H22.2311, 10.0231279254, 6.28467137733, 0.591084908244, 1.30652508194, 19.6828575745, 0.669865871766, 3.47787761612, 9.92133873144, 15.0485645623, 19.6828575745
T2.2311, 427.186978561, 255.340276085, 25.0637787372, 15.1047123186, 789.609431133, 15.1047123186, 173.070618514, 448.72759315, 689.315767853, 789.609431133
B2.2311, 3.4881469281, 3.97661162612, 0.420623077383, -2.74429452309, 12.7441446696, -5.0337897741, 0.756821953233, 4.49508215963, 5.85348673678, 12.5994382617
H22.2292, 9.79003242094, 5.02765749485, 0.514795390936, 2.69313877706, 19.2803182837, 1.9066904702, 5.66568516576, 11.057344005, 13.5574557094, 19.2803182837
T2.2292, 419.496724461, 228.010892528, 21.5947325562, 62.6451694836, 791.469714691, 37.2240915397, 214.357909201, 452.245376516, 604.265884681, 778.482697071
B2.2292, 3.69740315038, 2.99819809998, 0.31584128831, -2.39866065444, 8.83619463867, -2.39866065444, 1.62697921624, 3.89454751655, 5.81420895643, 9.00365320604
N_HI, 20.9599131417, 0.0, 3.5527136788e-16, 20.9599131417, 20.9599131417, 20.9599131417, 20.9599131417, 20.9599131417, 20.9599131417, 20.9599131417
B_HI, 43.2439069573, 31.6450024166, 3.08419432094, 5.91808947341, 98.9105240867, 5.91808947341, 11.3347353479, 37.162333902, 75.2247284436, 98.9105240867
A_Z_HI, -32.4229906962, 29.6173093277, 2.84058120141, -74.9837091717, 17.667274694, -74.5362940877, -59.8313767214, -27.1207546645, -9.08449678879, 20.471380591
N_HI2.708428, 10.503479206, 5.99290262798, 0.594086655915, 0.460223523844, 19.6259449028, 0.460223523844, 5.36085223877, 10.6822173458, 15.5176697872, 19.6259449028
B_HI2.708428, 15.0379583543, 8.98832333826, 0.913802287794, 1.95615620461, 29.756222695, 1.17145407801, 6.43407093912, 15.3062554132, 22.7059299635, 29.756222695
N_HI2.709807, 9.47741162558, 6.0910520508, 0.628915426777, 0.204633128784, 19.1358577564, 0.199541653035, 3.18198635042, 9.487354066, 14.9129986752, 19.1358577564
B_HI2.709807, 11.612173686, 8.16130893637, 0.796446430613, 1.30485738913, 28.1683676437, 1.30485738913, 4.85004495412, 10.0594841497, 17.7039888319, 29.4419114018
N_HI2.2311, 18.1671149651, 3.5527136788e-15, 3.5527136788e-16, 18.1671149651, 18.1671149651, 18.1671149651, 18.1671149651, 18.1671149651, 18.1671149651, 18.1671149651
B_HI2.2311, 22.4375715804, 0.019172206697, 0.0, 22.4295176427, 22.4832105611, 22.4295176427, 22.4295176427, 22.4295176427, 22.4295176427, 22.4832105611
N_HI2.2292, 16.6344927866, 0.049628042007, 0.00515749741418, 16.5643081365, 16.6695851116, 16.5643081365, 16.5643081365, 16.6695851116, 16.6695851116, 16.6695851116
B_HI2.2292, 7.65992616733, 0.066539989803, 0.00671162854254, 7.63173235354, 7.84556604795, 7.55079812832, 7.63173235354, 7.63173235354, 7.66876036711, 7.84556604795
N_ArI2.2311, 9.03261339608, 6.53257851685, 0.681937088264, 0.148554581949, 19.1452929175, 0.148554581949, 2.36199144126, 8.34587276502, 15.9679559572, 19.832627351
B_ArI2.2311, 17.7631761516, 7.62044294596, 0.789653962647, 3.24753933691, 29.8061976013, 2.41771750124, 13.2348822281, 17.830402557, 23.9337434329, 29.7595157373
N_ArI2.2292, 9.40400514521, 5.93366511876, 0.571370316346, 1.00639612071, 18.7857547169, 1.00639612071, 4.95072926886, 7.69014853965, 15.4288132375, 18.7857547169
B_ArI2.2292, 14.8238208942, 9.74824826128, 1.00026952704, 0.245138468691, 29.5929521981, 0.245138468691, 5.27409277829, 15.1905848755, 23.3717646407, 29.5929521981
