Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
a, 0.939738457742, 0.00363463521263, 0.000169234512922, 0.933008153411, 0.946953814369, 0.933101498894, 0.937376333946, 0.939740017706, 0.942240318624, 0.947224368868
v01, 30.0636131581, 0.284742314746, 0.0124225596189, 29.5474234973, 30.4865274588, 29.5234799152, 29.8389315537, 30.1011432057, 30.3074651549, 30.4710990454
b1, 43.4152369022, 2.38777286486, 0.155476802699, 39.3507854905, 48.2754546924, 38.9039560262, 41.7928531919, 43.3247900792, 45.0083453739, 48.1888226538
N1, 15.6421722632, 0.0211267972596, 0.00151702372031, 15.6036732035, 15.6829089334, 15.6015933366, 15.6264707441, 15.6423452852, 15.6582559988, 15.682186643
v02, -10.5774120773, 0.0802514402313, 0.00434418931651, -10.7451101671, -10.5001165409, -10.7980613497, -10.6097269792, -10.5469027298, -10.519631494, -10.5014960505
b2, 5.98520021446, 0.865263063922, 0.0808699960608, 5.00055473987, 7.6068087607, 5.02070572674, 5.18505027431, 5.76350660912, 6.62523624593, 7.9068861898
N2, 16.0219620592, 0.293871109846, 0.0279878063565, 15.5935288822, 16.4766677568, 15.593731623, 15.7353318912, 15.9782755033, 16.3104473925, 16.4971879012
v03, -80.2247665416, 0.221648405634, 0.0101853163729, -80.4985651343, -79.7721474453, -80.4890917847, -80.407200497, -80.2701247378, -80.1065740427, -79.6503098459
b3, 22.0574647875, 0.796465359457, 0.0305461157801, 20.5202352454, 23.6041419071, 20.579186504, 21.5340819682, 22.0503244768, 22.5438647495, 23.7555025444
N3, 15.6139046968, 0.0119413443032, 0.000482044172393, 15.5924113097, 15.6363547924, 15.5910225744, 15.6053599137, 15.6142593383, 15.6222444446, 15.6358475103
Osc, 0.00208
GAMMA, 2380000.0
