Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
NTOTCO, 10.2708400633, 6.20703634, 0.253631267571, 0.00453000835459, 19.8448664151, 0.42527462219, 4.73337224403, 10.3089994182, 15.9494783939, 20.3438467324
TEMP, 161678114498.0, 169635624406.0, 16783743091.8, 598469353.524, 5.08776496051e+11, 7212913537.65, 45084446551.8, 71478355048.5, 258928720854.0, 619943732781.0
A_Z, 52691129.6095, 84770203.686, 8410568.56467, -53911612.123, 252041008.505, -85776924.8856, -8859669.61458, 16810626.8855, 133815054.359, 228077644.68
