#Transmission through ionization/dissociation front produced by UV and 
#X-rays from a GRB.  Spectrum calculated by B.T. Draine
#References:
#Draine, B.T. 2000: Gamma Ray Bursts in Molecular Clouds: H2 Absorption
#    and Fluorescence, ApJ 532, 273
#Draine, B.T., & Hao, L. 2002, Gamma Ray Burst in a Molecular Cloud:
#    Destruction of Dust and H2, and Emergent Spectrum, ApJ 569, 780
#
# 1.000E+03 = n_H (cm-3)
#    -0.500 = beta ( L_nu propto nu^{beta} )
#
#N(H), N(H2+), and N(H2_vJ) from h2abs_nvj.dat                                   
#     28765 H2 absorption lines from 299 levels of H2
#    218481 = NWAV = number of wavelengths
#       723 = 2*KKMAX+1 points in smoothing kernel
#    1000.0 = lambda/FWHM(lambda) in final spectrum
# 1.002E+03 = time (s)
# 3.596E+19 = N(H) (cm-2)
# 6.732E+16 = N(H2+) (cm-2)
# 5.905E-01 = tau_d
#      6049 = number of output frequencies
#
#transmission as a function of frequency
#  f (cm-1)   I/I_0   tau(gas)
#------------------------------
  57024.02 8.163E-01 2.030E-01
  57030.87 8.164E-01 2.029E-01
  57037.72 8.163E-01 2.029E-01
  57044.57 8.163E-01 2.030E-01
  57051.42 8.163E-01 2.030E-01
  57058.27 8.162E-01 2.031E-01
  57065.12 8.162E-01 2.032E-01
  57071.98 8.161E-01 2.032E-01
  57078.83 8.160E-01 2.033E-01
  57085.68 8.160E-01 2.034E-01
  57092.54 8.160E-01 2.034E-01
  57099.40 8.159E-01 2.034E-01
  57106.25 8.159E-01 2.034E-01
  57113.11 8.159E-01 2.035E-01
  57119.97 8.158E-01 2.036E-01
  57126.83 8.158E-01 2.036E-01
  57133.69 8.157E-01 2.037E-01
  57140.55 8.156E-01 2.039E-01
  57147.41 8.155E-01 2.040E-01
  57154.28 8.154E-01 2.041E-01
  57161.14 8.152E-01 2.043E-01
  57168.00 8.151E-01 2.044E-01
  57174.87 8.151E-01 2.044E-01
  57181.74 8.151E-01 2.044E-01
  57188.60 8.152E-01 2.043E-01
  57195.47 8.154E-01 2.041E-01
  57202.34 8.156E-01 2.039E-01
  57209.21 8.157E-01 2.037E-01
  57216.08 8.158E-01 2.036E-01
  57222.95 8.158E-01 2.036E-01
  57229.82 8.157E-01 2.037E-01
  57236.69 8.155E-01 2.039E-01
  57243.57 8.152E-01 2.043E-01
