y_fit, y_min, y_max, y_min2, y_max2
0.595863017148, 0.592313021955, 0.59918887522, 0.592313021955, 0.59918887522
0.794884107478, 0.790148401162, 0.799320805841, 0.790148401162, 0.799320805841
0.899872396304, 0.894511205034, 0.90489507325, 0.894511205034, 0.90489507325
0.936012995004, 0.930436498096, 0.941237363339, 0.930436498096, 0.941237363339
0.944125285942, 0.938500471061, 0.94939489675, 0.938500471061, 0.94939489675
0.945311081513, 0.939679217332, 0.950587267349, 0.939679217332, 0.950587267349
0.945423144144, 0.939790630617, 0.950699904034, 0.939790630617, 0.950699904034
0.945422095175, 0.939789609934, 0.950698787967, 0.939789609934, 0.950698787967
0.945420841452, 0.939788390631, 0.950697453456, 0.939788390631, 0.950697453456
0.945419324074, 0.939786915862, 0.950695837469, 0.939786915862, 0.950695837469
0.945417460579, 0.93978510632, 0.95069385175, 0.93978510632, 0.95069385175
0.945415130762, 0.939782847916, 0.950691368432, 0.939782847916, 0.950691368432
0.945412139171, 0.939779967857, 0.950688187384, 0.939779967857, 0.950688187384
0.945408027456, 0.939776150952, 0.950683882315, 0.939776150952, 0.950683882315
0.945400821876, 0.939770334953, 0.950676647085, 0.939770334953, 0.950676647085
0.945379255447, 0.93975601739, 0.950644435795, 0.93975601739, 0.950644435795
0.945282896671, 0.939692183396, 0.950559412119, 0.939692183396, 0.950559412119
0.944840495497, 0.939309229654, 0.950005002615, 0.939309229654, 0.950005002615
0.943071893694, 0.937539897074, 0.948311758659, 0.937539897074, 0.948311758659
0.93721517813, 0.93037987037, 0.943546366158, 0.93037987037, 0.943546366158
0.921494789839, 0.909898743266, 0.931453242737, 0.909898743266, 0.931453242737
0.887854092066, 0.870217247174, 0.904128833984, 0.870217247174, 0.904128833984
0.831552621391, 0.811275690184, 0.851799515969, 0.811275690184, 0.851799515969
0.760231015308, 0.741507506826, 0.779876070235, 0.741507506826, 0.779876070235
0.697274770517, 0.679066139108, 0.716630125662, 0.679066139108, 0.716630125662
0.670858253545, 0.65055414606, 0.691879631623, 0.65055414606, 0.691879631623
0.694341172035, 0.674980174665, 0.714307858154, 0.674980174665, 0.714307858154
0.755848114618, 0.736899456251, 0.775991252366, 0.736899456251, 0.775991252366
0.827516512863, 0.80774434797, 0.847204133041, 0.80774434797, 0.847204133041
0.885144408178, 0.868088034607, 0.900903450531, 0.868088034607, 0.900903450531
0.920097801359, 0.908719535757, 0.930081417175, 0.908719535757, 0.930081417175
0.936648290371, 0.929944675296, 0.942808307108, 0.929944675296, 0.942808307108
0.942887639595, 0.937502850144, 0.948084892178, 0.937502850144, 0.948084892178
0.944791604647, 0.939318572851, 0.949927131895, 0.939318572851, 0.949927131895
0.94527193059, 0.939684488167, 0.950519812023, 0.939684488167, 0.950519812023
0.945376943775, 0.939754802554, 0.950653940653, 0.939754802554, 0.950653940653
0.945400196305, 0.939769969046, 0.950676605601, 0.939769969046, 0.950676605601
0.945407729703, 0.93977594499, 0.950683862044, 0.93977594499, 0.950683862044
0.94541193536, 0.939779818109, 0.950688173213, 0.939779818109, 0.950688173213
0.945414975053, 0.939782732116, 0.95069135755, 0.939782732116, 0.95069135755
0.945417337334, 0.939785014438, 0.950693843135, 0.939785014438, 0.950693843135
0.945419224524, 0.939786841576, 0.950695830508, 0.939786841576, 0.950695830508
0.945420759735, 0.939788329609, 0.950697447715, 0.939788329609, 0.950697447715
0.94542202709, 0.93978955904, 0.950698783056, 0.93978955904, 0.950698783056
0.945423086494, 0.939790587422, 0.950699899503, 0.939790587422, 0.950699899503
0.945423981742, 0.939791456924, 0.950700843115, 0.939791456924, 0.950700843115
0.945424745564, 0.939792199111, 0.950701648322, 0.939792199111, 0.950701648322
0.945425402886, 0.939792838057, 0.950702341356, 0.939792838057, 0.950702341356
0.945425972926, 0.93979339234, 0.950702942443, 0.93979339234, 0.950702942443
0.94542647056, 0.939793876354, 0.950703467241, 0.939793876354, 0.950703467241
0.945426907452, 0.93979430139, 0.950703928031, 0.93979430139, 0.950703928031
0.945427293041, 0.939794676595, 0.950704334753, 0.939794676595, 0.950704334753
0.945427635134, 0.939795009538, 0.950704695629, 0.939795009538, 0.950704695629
0.945427940148, 0.939795306442, 0.950705017418, 0.939795306442, 0.950705017418
0.945315263166, 0.939683295171, 0.950591725024, 0.939683295171, 0.950591725024
0.94412895319, 0.938504047984, 0.949398805533, 0.938504047984, 0.949398805533
0.936016214913, 0.930439639231, 0.941240794918, 0.930439639231, 0.941240794918
0.899875176211, 0.894513917308, 0.904898035616, 0.894513917308, 0.904898035616
0.794886360114, 0.790150599224, 0.799323206151, 0.790150599224, 0.799323206151
0.595864604631, 0.59231457109, 0.599190566684, 0.59231457109, 0.599190566684
